"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"decoy_803","0.234355","0.280356","0.553828","0.556096","0.329319","0.365851","foQA`@@J\drroZtyKQkMMUUSTSDiAKR@@","O=C1C[C@H]2CC[C@H]3C(=O)C=CC[C@H]3[C@@H]2O1"
"decoy_804","0.306912","0.370584","0.749923","0.761042","0.387562","0.40769","flmPB@LV@DIRzrmmk`bmV]EMKP@T@DP@@","c1ccc2c(c1)[nH]c1ccc(Cc3cscn3)cc12"
"decoy_805","0.26116","0.434913","0.554639","0.881033","0.321789","0.431753","fhyQ@@FN@eLl{|kQ`e^CUUUP@THaLH@","c1cncc(CN2CCO[C@@H]3CCCC[C@H]32)c1"
"decoy_806","0.30096","0.35496","0.656612","0.600063","0.356989","0.362157","f`qpB@DXT@HRYVYU_Sk^Zh@@@@@@","S=C(Nc1ccccc1)Nc1cccnc1"
"decoy_807","0.278946","0.349018","0.738786","0.749291","0.355865","0.382564","fhy``@A@TdsLrj~qQoNBuHA@@P@@@","O=c1c(-c2ccccn2)coc2ccccc12"
"decoy_808","0.323828","0.40495","0.677797","0.714871","0.377348","0.43075","foA`b@NPP@HrRPiYJIIgKNVjj@B@@@","O=S1(=O)CCN(Cc2ccccc2)CC1"
"decoy_809","0.456761","0.508582","0.640655","0.689803","0.504957","0.551347","fbmI`@DXIx@mILrkMnTXxJ\mUSSUUUP@@","O=C(CNC1CC1)NN1C(=O)NC2(CCCCC2)C1=O"
"decoy_81","0.311806","0.367546","0.899168","0.882773","0.384276","0.396181","fde`@@@YHhdeEhmD^JlxLYB@@@@@ABD@","C(=N/c1ccccc1)\c1cccc2ccccc12"
"decoy_810","0.343952","0.313255","0.720122","0.584087","0.397175","0.350761","fbmpb@NBLsP@aJUy]UYWAARSfeiji`@dA@t@","C(=N/OCc1noc(-c2ccsc2)n1)\c1ccccc1"
"decoy_811","0.397608","0.470324","0.64734","0.689065","0.422024","0.445845","fnsqb@LIkAG`AFRREQQIIZGQIZ]XMVkT@@AD@@@@@","O=S(=O)(Nc1cccc(Oc2cnccn2)c1)c1ccccc1"
"decoy_812","0.312081","0.451689","0.717018","0.899781","0.36495","0.45683","fhyQ@@FA@eLl{|kQ`e^CUUUP@THaLH@","c1cc(CN2CCO[C@@H]3CCCC[C@H]32)ccn1"
"decoy_813","0.29453","0.366026","0.486897","0.535625","0.316603","0.355902","ffsx@@@PIPVhiRs[Jn}jSdmNBVkSMULr@DqCbaj@","C(=N/NC1=N[C@@H]2N=c3ccccc3=C2N=N1)\c1ccccn1"
"decoy_814","0.385163","0.497625","0.543006","0.698975","0.397156","0.485218","fluI@@DZBdFQQJIRIQHiJuyHXmUUUUUUHpnP@","O=C(NC[C@@H]1CCNC1)[C@H]1CNCC12CCNCC2"
"decoy_815","0.311087","0.423684","0.721497","0.821842","0.36961","0.444566","fdupB@LNb@HrQQSQIIZEXhjqoAcS@@@PtD@@","c1ccc2sc(-c3ccc4[nH]cnc4c3)nc2c1"
"decoy_816","0.302664","0.479104","0.604341","0.818967","0.349442","0.471049","f`q`b@NPP@HrRPiYIQILx{ruUT@D@@@","O=S1(=O)CCN(CCc2ccccc2)CC1"
"decoy_817","0.322678","0.407889","0.762266","0.802147","0.378927","0.426099","fhyp`@LTTAbTs{Lk^JF|xMLt@@A@@@","c1cnc2c(OCc3nnco3)cccc2c1"
"decoy_818","0.342342","0.354522","0.680114","0.624281","0.404683","0.376286","fdeH@@@TYIJYewvUqPR`qZjfV@A`DEP","C(=N/NC1N=c2ccccc2=N1)\c1ccccc1"
"decoy_819","0.397742","0.507621","0.639874","0.687881","0.459614","0.535347","f`qpb@LDmA@@cIICEDddd[ugKUUUUT@@","O=S(=O)(N1CCCCC1)N1CCCNCC1"
"decoy_82","0.358551","0.437808","0.526066","0.605413","0.391613","0.41693","fhiQ@@JR@eJzkJjRg`uUUUUU@@@","C1CCCN(CCCN2CCOCC2)CCC1"
"decoy_820","0.364871","0.442759","0.762702","0.779936","0.421784","0.440086","fdeq@@DAbCHheEDdehTjqgAbu@@@EHP@@","O=C(Nc1ccc2[nH]ncc2c1)c1ccccc1"
"decoy_821","0.325636","0.389389","0.52318","0.849473","0.350653","0.386094","fn{@`@@HRY]fU{VuIRVkNbfkVijjjjjjjnLgIIFcdFI`@","O=C1C=C([C@@H]2CC[C@H]3[C@H]2CC[C@@H]2[C@@H]4CCCC[C@@H]4CC[C@H]23)CO1"
"decoy_822","0.249668","0.320954","0.566576","0.590662","0.312051","0.347968","fhyA`@@XdeMN}|ka`e^CUUUP@TPy@@","c1ccc(O[C@H]2CCCC3(C2)OCCO3)cc1"
"decoy_823","0.301958","0.392032","0.558981","0.626766","0.352689","0.425405","fnki@@DF}EHLbbTTTRbTVbZtEq_Qjuj@BHHZEB`@@","O=C(Nc1ccccc1-n1cccn1)c1cccc2[nH]ncc12"
"decoy_824","0.310844","0.32314","0.469991","0.525731","0.358539","0.345428","few`B@A@BLdRVbRaRbbbRRqJRUT_YuUUUU@@@E@@@","c1ccc(C(CC[N@]2CCCC3(CCSCC3)C2)c2ccccc2)cc1"
"decoy_825","0.280755","0.408881","0.720716","0.895876","0.357108","0.434846","foQa`@D@tYIe[UUhrRkNZZiZih@@","O=C1CC=c2cc3c(cc2=N1)OCCO3"
"decoy_826","0.204444","0.269493","0.620624","0.655578","0.306054","0.347206","fgA`b@LJl@HRevUmpRVcViX@bh`@@","c1nc(-c2ccc3c(c2)OCO3)cs1"
"decoy_827","0.440721","0.40825","0.659183","0.630218","0.451345","0.39324","fa{PP@EVAKwTfYwmUneTcF\KVkVjjZjZjijbHcDFUP@","O=C1C[C@@]2(C(=O)NCCNC(=O)[C@]34CC[C@H](C3)C(=O)C4)CC[C@@H]1C2"
"decoy_828","0.30431","0.376124","0.522001","0.552336","0.349657","0.392099","fhy`@@@YIDdmMDhcSak^CUU@@@P@@@","c1ccc2c(CN3CCCCC3)cccc2c1"
"decoy_829","0.289378","0.355177","0.642761","0.649373","0.381129","0.411927","fhy``@E@YdbbTQVTRUFBexMAPE@A@@@","c1ccc(Nc2ccc3c(c2)OCCO3)cc1"
"decoy_83","0.321988","0.391948","0.933105","0.934306","0.38934","0.386457","fb}A`@@Htdrmjj|kQdeFlgKT`AU@AB@@@","O=c1ccc2cc3c(-c4ccccc4)coc3cc2o1"
"decoy_830","0.211913","0.298149","0.483729","0.634921","0.282523","0.334392","dg~D`La@BLddLTRRLj]kU@hD@@","O=S(=O)(c1ccccc1)n1cccc1"
"decoy_831","0.253097","0.348816","0.474271","0.642542","0.300933","0.364053","fhy@b@HH@DYIHTmEDhmQag^BmUTDPTHhnH@","O=S1(=O)CC[C@H]([C@H]2CCCc3ccccc32)C1"
"decoy_832","0.291703","0.359969","0.843997","0.857832","0.348275","0.38203","fhy@`@@HRYYfuWYpwgAZi@@@H@@@","O=c1oc2ccccc2cc1-c1ccccc1"
"decoy_833","0.387156","0.566829","0.588386","0.746977","0.427013","0.577059","fdeH`@DXCDGDfYV[U\cKA}Ejijjjj`@@","O=C1NC2(CCNCC2)C(=O)N1C1CCNCC1"
"decoy_834","0.265363","0.368097","0.490097","0.569265","0.311929","0.353189","f`qh@@@XHJVRJIHsJIJcG^@`f`@@@@","N=C(Nc1ccccc1)Nc1ncccn1"
"decoy_835","0.415054","0.386149","0.706211","0.718908","0.427448","0.422775","ffcP@@@^RfUYwuYWbcVKVjjB@jjjH@@","c1cc(CNC2CCCCC2)ccc1CNC1CCCCC1"
"decoy_836","0.249023","0.325461","0.603478","0.64288","0.313748","0.336849","fhy@`@@\RYee~uYrVoAZA``@H@@@","O=c1cc(-c2ccccc2)oc2ccccc12"
"decoy_837","0.27005","0.325037","0.584198","0.592511","0.333503","0.345584","foAaa@LPQh@PpHrRPjIIPjRkNVjZiiP@@","O=S(=O)(NCc1ccco1)c1cccs1"
"decoy_838","0.367262","0.397457","0.508704","0.645483","0.373127","0.389129","fnkp@@@ZCdbbRaRrTTRbMFJtgMV`PUUUUUQTbr\`@","c1ccc(C2CCN(C[C@H]3CCCN4CCCC[C@H]34)CC2)nc1"
"decoy_839","0.295849","0.314194","0.828545","0.776885","0.343197","0.357168","fjcaC@LR@DVBOABTsJj}rkb`mQSdmSMLtsUTlAJED","O=c1/c(=C/c2cccs2)sc2n1C=C[C@H](c1cccs1)C=2"
"decoy_84","0.27756","0.301684","0.574625","0.568988","0.343","0.353718","dg~d`LE]ND@HrRPjJIIKivmTruR@@","O=S(=O)(Nc1ccn[nH]1)c1cn[nH]c1"
"decoy_840","0.279477","0.334751","0.57879","0.582648","0.329135","0.357923","f`q`b@LPP@HrRPjJIIKZ][ru@@@@@@@","O=S(=O)(Nc1ccccc1)c1ccccc1"
"decoy_841","0.305574","0.392306","0.504661","0.542391","0.347153","0.377775","foAa@@J@Re]UeRTlzjjh@H@@","c1ccc(CCCN2CCOCC2)cc1"
"decoy_842","0.266556","0.375992","0.617372","0.782905","0.331896","0.408307","f`iQ`@G^ARRTrnzrxipSoTDAUKQ@@@","c1n[nH]cc1COc1ccc2c(c1)OCO2"
"decoy_843","0.360326","0.419069","0.496809","0.604995","0.381032","0.418708","fjcp`@DLB@VQQQQJHiPqIDxZpTyJuUMUUUUUcBuGH@","O=C1C[C@@H](N[C@@H]2CC[N@@]3CCC[C@H]23)C(=O)N1C1CCCC1"
"decoy_844","0.331919","0.436366","0.539242","0.662041","0.352356","0.419956","fj}PR@LL`arPAFRREQIJKQYSJlGJRkRD@DEDDBAH","O=S(=O)(/N=C/c1cccc2c1OCCO2)c1ccccn1"
"decoy_845","0.234052","0.300235","0.610681","0.6356","0.322399","0.367963","foQQ@@IZAdbbTRQfUNBUYuADQRqPh`@","c1ccc2c(c1)C[C@H](n1cccn1)CO2"
"decoy_846","0.301079","0.378653","0.6531","0.67147","0.35296","0.362926","dg~@`J@HRe[vUIcnjjjjjL`@","C1CCC(CN[C@H]2CCCSC2)CC1"
"decoy_847","0.306336","0.350704","0.722752","0.70338","0.369874","0.377705","fhypA@LBL@HTDYHhdmBeDdRgA^CPHEP@P@@@","c1ccc(SCc2ncc3ccsc3n2)nc1"
"decoy_848","0.310572","0.428408","0.551334","0.672369","0.345989","0.410357","fiwx@@@PISQkYHeDhideUDeLdsfcV]doQruURk@@@U@@@","C1=NN=C(n2cnc(-c3ccc4ccccc4c3)c2)n2cnnc2C1"
"decoy_849","0.335796","0.392512","0.761613","0.763025","0.41328","0.422475","flua@@I@RYeeWg_dc^beifjdDA`DJP","O=C(/C=C/c1ccccc1)C1=c2ccccc2=NC1"
"decoy_85","0.236561","0.287964","0.488304","0.517067","0.291484","0.307409","fduA@@@ILrrrz{NRl{w`mUUUUSUTQBQdxoH@","C=C1C[C@@]23CC(=O)[C@@H]4CCCC[C@@H]4[C@H]2CC[C@@H]1C3"
"decoy_850","0.408074","0.498267","0.588536","0.709751","0.443446","0.508284","fjcI@@DF|TFQQJJJQJIHkZMyOlqJuUUUUUUTcBH`@","O=C(N[C@H]1CN2CCC1CC2)[C@H]1CNCC12CCNCC2"
"decoy_851","0.292302","0.362265","0.716175","0.735083","0.350542","0.36757","fhya@@D@RYUWVUIPToAZh@h@@@@@","O=C1Cc2cc(Cc3ccccc3)ccc2N1"
"decoy_852","0.242099","0.315913","0.409777","0.44647","0.294678","0.319351","fde`@@@ISLrvz{IVCzMUPP@@PHaDP@","c1ccc([C@H]2CCC[C@H](c3ccccc3)N2)cc1"
"decoy_853","0.352575","0.392516","0.799203","0.860472","0.3724","0.387804","fn{@`@@HRYWfU{VuIRVkNbfkVijjjjjjjaDSIrRQhyAbX@","O=C1C=C[C@H]([C@@H]2CC[C@H]3[C@H]2CC[C@@H]2[C@@H]4CCCC[C@@H]4CC[C@H]23)O1"
"decoy_854","0.288895","0.357673","0.732601","0.738871","0.367553","0.384791","fhyQ@@DJ@dsLrj~qQoNBuP@`@P@@@","O=c1c2ccccc2ncn1-c1ccccc1"
"decoy_855","0.466889","0.46401","0.729475","0.762602","0.472657","0.461473","fa{Hb@LDeEqPABTs]jsokKbfgAbwmLuUUUUMUH@@","c1coc(CN2CCN(Cc3cnc(N4CCOCC4)s3)CC2)c1"
"decoy_856","0.342793","0.451587","0.682281","0.779359","0.375709","0.438884","fluQB@LDD@HrQQIJHsISKbg^bf``X@BhH@@","O=C(CSc1ncccn1)c1ccc2c(c1)CCC2"
"decoy_857","0.421621","0.444936","0.711346","0.645856","0.439533","0.424294","fdeH`@DDdh@dfUvuf^cGACEjfZZjjdFPYAT@","O=C1CCC(C(=O)N/N=C2\C[C@@H]3CC[C@H]2C3)=NN1"
"decoy_858","0.254126","0.283108","0.55067","0.535333","0.363142","0.341547","fbmH@@@XhqJYWnYU^gOIcdHHh@@@@@@","c1ccc(N(Nc2ccncn2)c2ccccc2)cc1"
"decoy_859","0.40204","0.553961","0.614356","0.721875","0.427887","0.516707","fhyPb@AF``@QddaRrTTRSNF]xJuUUUUTbTT`@","O=S1(=O)CCC(N[C@@H]2CC[N@@]3CCC[C@H]23)CC1"
"decoy_86","0.250428","0.315113","0.630541","0.662015","0.350562","0.368138","dg}@`LH@aJYUg_eNzB@@@@@","c1ccc(CSc2ncccn2)cc1"
"decoy_860","0.242374","0.360205","0.576989","0.75985","0.315575","0.37281","f`iP`@HD@qJUufV\DMYwjVhBBh`@@","c1cc2c(c(OCc3ncon3)c1)CCC2"
"decoy_861","0.318022","0.394031","0.506906","0.53142","0.347065","0.378504","foA`@@@ITj~rmNV]UUT@D@@@","c1ccc(CCCN2CCCCC2)cc1"
"decoy_862","0.377288","0.397746","0.623559","0.612578","0.407935","0.391479","fakPb@LA``@QddaTTRRVvRbRtzwf}Vh@@@f@@@D@p","O=S(=O)(Nc1ccccc1)c1ccc(/N=C/c2ccccc2)cc1"
"decoy_863","0.273633","0.368393","0.671974","0.758443","0.349071","0.393444","f`iP`@NR@[HhheDdYdpTmN|tDQDuCAb@@","O=C1C[C@@H](c2ccco2)Cc2ncncc21"
"decoy_864","0.383042","0.429719","0.549428","0.568148","0.389619","0.371276","ffspb@JRLIP@cIDeLhmeEDhc`gIQRVmUTsUUUUUcBmOP@","O=C1N[C@]2(CCSC2)C(=O)N1C[N@@]1CCC[C@H]2CCCC[C@H]21"
"decoy_865","0.320769","0.389061","0.613661","0.640133","0.371582","0.389531","fbmpb@LBmA@@cIIBhhddmBeiuoIrmHTCERc@`R@","O=S(=O)(/N=C1\CN=c2ccccc2=N1)c1ccccc1"
"decoy_866","0.278805","0.361477","0.830038","0.871746","0.334864","0.379168","fhyaB@EL@DISOlrmxh[s`tsP@@D@@@","c1csc(COc2cccc3cccnc23)c1"
"decoy_867","0.267427","0.371088","0.548006","0.681441","0.363908","0.481348","dk^L`NaC@HrRPiZIJftujjjjbd@","O=S1(=O)CC[C@H](N2CCOCC2)C1"
"decoy_868","0.289149","0.371613","0.715397","0.759012","0.362723","0.428256","f`iq`@DXXCSlbbbTJTrUFJL{sUPAERP@@","O=c1[nH]ncn1-c1ccc2c(c1)OCCO2"
"decoy_869","0.256128","0.328493","0.595186","0.633152","0.334703","0.373163","f`y``@B@qdbdVTNbRpsdaR]zjij@BhqRBdd@","C1=NC2(OCCO2)[C@@H]2[C@H]1[C@H]2c1ccccc1"
"decoy_87","0.339782","0.378517","0.59674","0.611006","0.38774","0.406646","fheP@@@FrRJIJIXiIdnJt[pZjjjjjjIBDcIi@@","C1CC[N@@]2C[C@H]3C[C@H](C[N@]4CCCC[C@H]34)[C@H]2C1"
"decoy_870","0.353828","0.422126","0.542989","0.653245","0.329774","0.375822","fa{H@@@ZCgIEDhh]hdleDeQ`e^Bwh@@QUUP@A@@@","c1ccc(CN2CCN(Cc3cccc4cccnc34)CC2)nc1"
"decoy_871","0.331349","0.361764","0.537351","0.514195","0.357729","0.361331","fa{pb@LBuA@@cIIBhddmeEDhcQbcYJwjtaAC@@@P@HF`","O=S1(=O)N=C(N/N=C/c2cccc3ccccc23)c2ccccc21"
"decoy_872","0.237695","0.277408","0.507587","0.511441","0.33929","0.380668","fj}@`@@NrJJIJFJJIKYg@yRUijjPZBE@@@","O=C1CC=CC=C1C(C1=CC=CCC1=O)c1ccccc1"
"decoy_873","0.33553","0.401782","0.562593","0.577475","0.359692","0.385238","fhiab@LPQH@QddaRbbRRUg^BmUUUUUAb@@","O=S(=O)(C[C@H]1CCCO1)NC1CCCCCC1"
"decoy_874","0.373653","0.415309","0.651482","0.62626","0.389159","0.380091","fbmIB@DX\gH@aIeYeUo_WkAbej`@@`iB@@","O=c1[nH]c2ccc(NC(=S)Nc3ccccc3)cc2[nH]1"
"decoy_875","0.39862","0.427995","0.616792","0.748158","0.398485","0.433915","fa{p@@@ZCddTRTUtRVRbRXKboA[vjjjjjh@JaDHQ@@","c1ccc(CN2CCN(C[C@H]3CCC[N@@]4CCCC[C@H]34)CC2)cc1"
"decoy_876","0.297623","0.358679","0.490316","0.496028","0.312309","0.308895","flua@@I@RfV]}YVcAJbf`XDj@B@DAP","c1ccc(CC/N=c2\ccoc3ccccc23)cc1"
"decoy_877","0.24564","0.35896","0.604044","0.921017","0.323638","0.397403","f`iaB@OT@DYHhhdeDUaFdiwjB``@BHHP@","c1ccc(S[C@@H]2OCc3cnccc32)cc1"
"decoy_878","0.418262","0.478807","0.571455","0.688423","0.421059","0.454068","figI`@DXIx@mILrkMn}sKQc`u[t[UTtuUUUUT@@","O=C(C[N@@](C1CCCC1)C1CC1)NN1C(=O)NC2(CCCCC2)C1=O"
"decoy_879","0.266164","0.381979","0.592114","0.775355","0.342085","0.416462","fhyQ`@KN@svRJIQKHjILdIW`tEAEMLP@@","c1nc(Cc2ccc3c(c2)OCCCO3)no1"
"decoy_88","0.298529","0.378395","0.673856","0.710405","0.360089","0.413233","foAq@@DTDAIeYeUtxufjB`TH@@","O=C(Cn1cccn1)Nc1ccccc1"
"decoy_880","0.325588","0.437909","0.772199","0.920211","0.412251","0.485095","fluP@@@XRfUVyU^gGQBdHH`@@@@@@","c1ccc(Nc2ccc(-c3ccccc3)cn2)cc1"
"decoy_881","0.260588","0.310276","0.749173","0.761043","0.352217","0.369821","fgAQB@CVt@HRf^yYqQVcVifiYjhDP@","C1=C[C@H](c2cccs2)c2c[nH]nc2O1"
"decoy_882","0.398955","0.430747","0.718368","0.690669","0.44763","0.453535","fnkH`@DJBTFTfYeWeUYvBtzMRmZhF@BBXXH@@","O=c1[nH]ccc2nc3ccn(Cc4cccnc4)c(=O)c3cc12"
"decoy_883","0.283876","0.347352","0.443316","0.462682","0.324922","0.341686","fb}P@@@FRfV]~YWhpR`qBd@@HjjiBlZQdE@@","C=C1C[N@@]2CC[C@@H]1C[C@@H]2Cc1ccnc2ccccc12"
"decoy_884","0.370984","0.312661","0.663544","0.504934","0.383412","0.321038","fa{aR@NPPZtPAFRRFJIIJ[IQYYSmFbUoUhIAhjB@J@@@","O=S(=O)(c1ccc2c(c1)OCCO2)c1coc(-c2ccccc2)n1"
"decoy_885","0.368256","0.392917","0.60182","0.660414","0.398429","0.399595","fnkP`@DVA{HheHddjeMHdiJehmRmZjjjijjjhfIJAaX@","O=C(NCCCNC(=O)[C@]12CC[C@H](CC1)C2)[C@]12CC[C@H](CC1)C2"
"decoy_886","0.374074","0.378098","0.769568","0.680097","0.437842","0.403878","fnkp@@@PIdbTTRRbbRRQuF^BfiV`PT@@@@@@@@","c1ccc(Nc2nnc(-c3ccccc3)c3ccccc23)cc1"
"decoy_887","0.372748","0.445604","0.605732","0.661307","0.396227","0.419391","fjcP`@NRAcIEEMEiddXdlLhJslejjjjj@BhIAHQER@@","c1ccc(CN[C@@H]2C[C@@H](N3CCCC3)[C@H]3OC[C@@H]2O3)cc1"
"decoy_888","0.29077","0.348208","0.535393","0.550694","0.317446","0.335749","fdea@@L@RfYU_mZBTXLZXIB@@`AAB@","c1ccc(C/N=c2/ccc3ccccc3o2)cc1"
"decoy_889","0.36945","0.475723","0.617642","0.696311","0.426753","0.476898","fluy@@DTD[tT`rJIJJEYIQIgEZbejjiZiZh@@","O=C(Cn1cc(NCc2c[nH]nn2)cn1)NC1CC1"
"decoy_89","0.258531","0.321822","0.736287","0.758782","0.342625","0.378795","f`i@`@@VRYfYU]`eNMyh@`AB@@@","O=C1c2ccccc2C(=O)c2ccccc21"
"decoy_890","0.286795","0.357742","0.551702","0.578728","0.343554","0.367158","fjc@P@@\EgHhheEJeBeDfRDhuleZjZjjffjhaTddiZ`@","O=C1CC[C@@H]2[C@H](CCc3ccoc3)CC[C@H]3OC(=O)[C@@H]1[C@H]32"
"decoy_891","0.315123","0.361741","0.634796","0.625581","0.362429","0.367432","fj}Q@@DDAdTRbRRttRbLmAcdkTBD@@@@@`r@","O=C(N/N=C/c1cccc2ccccc12)c1ccccc1"
"decoy_892","0.390347","0.435141","0.580508","0.594461","0.398241","0.405297","fhiP@@@RrRIIIEJIK`oAjjjh@H@@","c1ccc(CNCCN2CCCCCC2)cc1"
"decoy_893","0.28111","0.357344","0.901156","0.931118","0.349422","0.38926","fhyaB@JL@DYHhmeEDhcbak^CSM@@@P@@@","c1ccc2c(OCc3cncs3)cccc2c1"
"decoy_894","0.225389","0.293203","0.564918","0.607148","0.310424","0.353123","f`ipB@EV\@HRfVYU^Rc^lzj`YBbEDEI@@","C1=N[C@@H]2N=NC=C2[C@@H](c2ccccc2)SC1"
"decoy_895","0.279063","0.329473","0.597229","0.59886","0.359428","0.388411","fhy@P@@XdiJYeUo^`eV|FjjjB@hqAHeH@","c1ccc(O[C@@H]2CC[C@H]3OCOC[C@H]3O2)cc1"
"decoy_896","0.32838","0.411506","0.64685","0.684511","0.422256","0.48577","foAhB@DXHs`@aIeuVUIRsfei`@`DNP","S=C1N=NC(N/N=C/c2ccccc2)=N1"
"decoy_897","0.407084","0.549438","0.674598","0.893286","0.423317","0.506682","fdeQ@@DFAdTTTRRRVLtxu`qZjjjjjh@@","O=C(C1CCCCC1)N1CCC[N@](C2CC2)CC1"
"decoy_898","0.256526","0.369726","0.621124","0.790324","0.343667","0.411304","f`iPb@LTtx@PeJoJviJJL{uMPAERP@@","C1=NN=C(c2ccc3c(c2)OCCO3)CS1"
"decoy_899","0.259438","0.33198","0.427737","0.455917","0.299985","0.30866","fhy`@@@ISKsJkxH[s`uU@@@DBHSB@@","c1ccc(CN[C@@H]2C[C@@H]2c2ccccc2)cc1"
"decoy_9","0.322937","0.422869","0.726714","0.817756","0.396306","0.47943","fdep@@@AbeJrwJkdYXOh`DP@@@@@@","c1cc(-c2cncc(-c3ccncc3)c2)ccn1"
"decoy_90","0.266806","0.345156","0.526074","0.560809","0.314959","0.34","fhy@P@@XeyJZ]{vWCAJ|FjjjjjjQqF`@","C1C[C@@H](OC[C@@H]2CCOC2)CC2(C1)OCCO2"
"decoy_900","0.365063","0.366713","0.629479","0.551003","0.409226","0.383249","fj}Qb@L^`cH@cIIBhhddmBeMNlEIUj@@@bfA@@","O=c1ccc2ccc(NS(=O)(=O)c3ccccc3)cc2[nH]1"
"decoy_901","0.265956","0.382992","0.502592","0.669112","0.319737","0.387548","fhy``@D@edTTTbTRJQAVB{sUUMUUT@@","O=C1CC2(CCCCC2)C(=O)N1C1CCCC1"
"decoy_902","0.254547","0.303762","0.852536","0.841554","0.331732","0.356761","fgAPB@LB@DYHheEhTbTxHujej@BP@@","c1ccc(-n2cnc3ccsc32)cc1"
"decoy_903","0.289513","0.369388","0.710864","0.734441","0.350746","0.38222","foQQB@LBt@HrQQIZEQHeNBlz`PJjhhJP@","c1cc2cnc(C[C@H]3CCCO3)nc2s1"
"decoy_904","0.271281","0.312224","0.642721","0.629396","0.339325","0.342969","fhyQ@@NRAdTTRbRLrSARuxKPQD@AAAb@@","O=C1C[C@@H](c2ccccc2)Cc2ncncc21"
"decoy_905","0.355025","0.450199","0.654182","0.773956","0.387954","0.450407","fb}Q`@C^@cBSJsLlki`fcyOlmUUUUUUT`bh`@","O=C(O[C@H]1CN2CCC1CC2)O[C@H]1CN2CCC1CC2"
"decoy_906","0.246942","0.325405","0.506507","0.551078","0.303488","0.332449","foA`c@LPP@HXDZBLddJbRTJdjsejfjZT@@","O=S(=O)(NCc1cccs1)c1cccs1"
"decoy_907","0.29769","0.451223","0.640404","0.8069","0.392125","0.504342","flmH@@@T|eJYWue[\TxIpXidHBfeib`@@","c1nc2ccc(Cc3ccc4c(c3)=NCN=4)cc2[nH]1"
"decoy_908","0.29629","0.395335","0.665387","0.762041","0.353686","0.41456","fhyq@@DFBAIfYUUtTmN|Ej`h@@@@@","O=C(c1ccccc1)N1Cc2cncnc2C1"
"decoy_909","0.469655","0.594864","0.665932","0.808358","0.474414","0.584179","fj}I`@DX]dCKILjvnvliJJudkUMUSUUUXiMPJ@@","O=C1NC(=O)[C@]2(CC[C@@H](C(=O)NC[C@H]3CCNC3)CC2)N1"
"decoy_91","0.270445","0.359481","0.585067","0.694977","0.328692","0.38941","fdep@@@RmdbbTVarbRipR`q@@BJ@@@@@","c1ccc(CNc2cccc3ncccc23)nc1"
"decoy_910","0.318276","0.458652","0.736805","0.921932","0.367973","0.455462","fhyp`@CV|AbTrsoliJBUxMAPQUKD@@","c1cc2c(c(OCCn3ccnn3)c1)OCC2"
"decoy_911","0.232436","0.336508","0.641589","0.807647","0.31432","0.384876","foQPB@NB@DISLk^~FBuYuAH@@P@@@","c1ccc(-c2cc3ncncc3s2)cc1"
"decoy_912","0.317253","0.370802","0.701332","0.718013","0.400881","0.436156","foA`@@@YHhdeDdbkUgUUPTA@@@","c1ccc(CNC2CCCCCC2)cc1"
"decoy_913","0.307138","0.358941","0.682061","0.688254","0.361706","0.384042","fb}A`@@HcdTRRRbRRabIRVkASejZjjYZjlDgII@@","C=C1CC[C@H]2OC(=O)C=C2[C@@H]2CCC3=C(C(=O)CC3)[C@@H]12"
"decoy_914","0.331536","0.400981","0.59164","0.606066","0.402038","0.396544","fdypb@LRUA@@cIIBhddUDeIPXkSLs@A@DDeP","O=S(=O)(/N=C/C=C/c1ccccc1)c1cn[nH]c1"
"decoy_915","0.40046","0.420456","0.594674","0.622171","0.417032","0.408023","fi{i@@CQRVhLdTRRVbRRtJbRyIp^chHHBBF`@@@@","N=C(Nc1ccc(OCCc2ccccc2)cc1)Nc1ncccn1"
"decoy_916","0.286272","0.398884","0.55233","0.690805","0.343802","0.408108","dg~L`AaK@HrRPiYQIMqvmUUUT@@","O=S1(=O)CCC(N2CCOCC2)CC1"
"decoy_917","0.395268","0.361072","0.639292","0.549495","0.420283","0.376671","fmoI`@D\EXAhiLlko[LkvmNRUflumPHDtDD@A@@@@","O=C(Nc1ccccc1Oc1ccccc1)c1cnc2nc[nH]c(=O)c2c1"
"decoy_918","0.392212","0.43415","0.643883","0.692632","0.400597","0.412167","fb}``@I@PdrrjljjRfgAbgKUUUUUUUTpbRbtgH@","O=C1O[C@@H]2CC[C@H]3CCC[C@@H]3C[C@@H]2[C@@H]1CN1CCCC1"
"decoy_919","0.29752","0.372212","0.587725","0.621829","0.350775","0.390316","f`i`b@LPP@HrRPjJIFYBehsoKTE@UQ@@@","O=S(=O)(NC1CC1)c1ccc2c(c1)CCC2"
"decoy_92","0.267795","0.336269","0.610328","0.612025","0.329478","0.364135","f`qAB@A@BDieU~UyIwjBBH@@@@","c1ccc(OCCSc2ccccc2)cc1"
"decoy_920","0.315681","0.421143","0.637155","0.733086","0.375935","0.447432","fhy@R@HHmx@QddabRrRbcNRTxJtuUSMSabeEH@","O=C1C=CC(=O)[C@@H]2[C@H]1CC=C1[C@@H]2CCS1(=O)=O"
