"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_4805","0.194811","0.20334","0.462133","0.428555","0.277804","0.267347","-5.006","fde`P@D@hYrSJvkwKQdeAbuP@SSTH@@","O=C1COc2ccc(C(=O)c3ccco3)cc2N1"
"decoy_4806","0.354957","0.308986","0.660715","0.453122","0.421387","0.350547","-5.917","foAaB@NP@DIUkjrmFV\uUT@D@@@","[O-][S@+]1CC[C@@H](NCc2ccccc2)CC1"
"decoy_4807","0.217748","0.214878","0.348318","0.376149","0.301116","0.297943","-6.474","fewpP@DIrATVyEEEDdeDThceDaRUhNQsZijfjfjjjiDiU@@","O=C(NC[C@H]1CCCO1)[C@H]1CN(C(=O)c2ccoc2)CC12CCNCC2"
"decoy_4808","0.227313","0.239557","0.500325","0.46929","0.313976","0.296602","-4.732","fluHb@JRm{RPABTrn{\kxipPXtBASMLq@@@","O=C(Nc1ccc2ncsc2c1)c1ccc(=O)[nH]n1"
"decoy_4809","0.235816","0.28494","0.453844","0.511319","0.295116","0.334565","-5.956","fbuP`@DZ@kHheDdhceDeHr\mPPLT@@@@@","O=C(CNC(=O)c1ccccc1)NCc1ccccc1"
"decoy_4810","0.258618","0.265739","0.511566","0.473523","0.340617","0.315979","-4.576","flup`@DXtAbSJmkkJdhkTTmTuUP@T@@@","O=C1NC(=O)C2(CCN(Cc3ccccc3)CC2)N1"
"decoy_4811","0.191667","0.214806","0.484048","0.469266","0.2882","0.288194","-4.653","f`qPb@LRxH@QdbbrTJbRqQwjfeh@HACD@","O=C(/C=C1\NC(=O)CS1)Nc1ccccc1"
"decoy_4812","0.285831","0.249281","0.466757","0.390578","0.344154","0.321992","-7.498","fa{Y`DDDisW`E{j\bbRTRTTrRVaRmArfk^mTuH@@DUA@aR@","O=C(Cn1nc[n+]2ncccc12)N/N=C/c1ccc2c(c1)OCO2"
"decoy_4813","0.253221","0.258388","0.424244","0.430754","0.335916","0.336276","-7.414","fjmHb@LDD{e`AFRJKJJXjYQIRUdmMSUSP@P@@","N=C(NC1CC1)SCC(=O)NCC(=O)Nc1ccccc1"
"decoy_4814","0.277297","0.271767","0.575191","0.507916","0.354825","0.324347","-5.451","fdyIB@LDiHP@aJY}mVUqPLZYYj`@`DJP","O=C(/C=N/c1nncs1)NCCc1ccccc1"
"decoy_4815","0.248491","0.259587","0.456835","0.437221","0.305249","0.300733","-5.494","fdeh@@@XhJVRJJIIZEIIgIJCDB`jjja`@@","c1n[nH]c2nc(CN3CCCCCCC3)ncc12"
"decoy_4816","0.283015","0.308938","0.593005","0.588055","0.34584","0.352283","-4.22","fhyIB@L\di`@cIDihUDddlTt[pZZZiZVjBD@","O=C(NC1N=c2ccccc2=N1)[C@@H]1CN=CS1"
"decoy_4817","0.344148","0.406093","0.763214","0.781677","0.460672","0.49038","-5.947","dg~H`Fd@aJY}YWJNzYjjjhE@@","c1csc(CNC[C@H]2CCCCO2)c1"
"decoy_4818","0.286174","0.26581","0.517258","0.431712","0.348039","0.302849","-4.861","fnky@@J\myIV`Re]e]VVUIQVlejvjh@J`HF``@@","c1nc(NCc2ccc(N3CCOCC3)nc2)c2nc[nH]c2n1"
"decoy_4820","0.195625","0.223546","0.567695","0.574393","0.307858","0.317755","-5.307","fhyQ@@DT@drrjsnQbk^BuLP@@@@`Q@","O=C1Nc2ccccc2/C1=N/c1ccccc1"
"decoy_4822","0.233276","0.262861","0.372216","0.444474","0.306608","0.319084","-4.943","fewh`@DLTgHHyEEEDdeDThchdaRUhNQsZjZjjfjjijDh@","O=C(NC1CCCCC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_4823","0.235546","0.275066","0.423475","0.444408","0.311886","0.314948","-4.832","fakpP@DXLAghiLj|k_ZriJZlwkUL@QMP@PPi@@","O=C(COc1ccccc1)Nc1cccc([C@H]2NC(=O)NC2=O)c1"
"decoy_4825","0.423539","0.440292","0.700485","0.668452","0.522882","0.505463","-7.187","f`ip@@@X\eLrjwmAJl{pPTUUQTNH@","c1cc2c(nc1N[C@H]1CCNC1)CCCC2"
"decoy_4827","0.223599","0.247521","0.508601","0.503474","0.301843","0.316657","-5.798","foQP@@@ZrRIHqQIXeIZlzjjP`J@@@","c1ccc2c(CN3CCCC3)c[nH]c2c1"
"decoy_4828","0.300966","0.350492","0.527489","0.546759","0.421765","0.408265","-6.594","fhi`b@NPP@HrRPiYIJIJcOAVjjh@HaQ@@","O=S1(=O)CC[C@H](NCCCc2ccccc2)C1"
"decoy_4829","0.251411","0.263906","0.379987","0.405237","0.312365","0.323626","-6.662","fdyQb@LZ`bP@cIIBdeEDdcYpXkUUUUURNHR@@","O=S(=O)(CC[C@H]1CCCCN1)NC[C@H]1CCCO1"
"decoy_4830","0.23922","0.248931","0.49812","0.462107","0.323174","0.298744","-4.894","f`qpb@LRUA@@cIIBhdeBeISoKULp@P@@","O=S(=O)(NCc1ccccc1)c1cn[nH]c1"
"decoy_4831","0.314495","0.274237","0.457656","0.428035","0.35884","0.33636","-5.068","fa{P`@IQ@cHheEELhdlcLdsa`~RwkUH@DAEUPP@@","O=c1oc2c(CN3CCCCC3)cccc2cc1-c1ccccn1"
"decoy_4832","0.251911","0.260768","0.414965","0.422302","0.351306","0.317717","-5.464","fnsHb@FZBWMPABTs|jnkLvJZLUmLuUUUSMT@@","O=C1CNC(=O)N1CCC[N@]1CCCN(Cc2cccs2)CC1"
"decoy_4833","0.210102","0.180372","0.471961","0.385956","0.30454","0.254504","-4.378","figQ@@DT@drjrkN~riJF}EOQmUPP@@P@PDBP@","O=C1CN(Cc2ccc(-c3ccccc3)cc2)[C@@H](c2ccccc2)N1"
"decoy_4835","0.294626","0.273105","0.426665","0.436935","0.335478","0.323891","-8.517","fj}P`@E^AqJYf_}VUirVlehJ`bjjjJBD@","c1ccc2c(c1)OC[C@H](CNCCCN1CCCCC1)O2"
"decoy_4836","0.199756","0.195112","0.533611","0.468791","0.297942","0.262889","-4.145","f`iI@@D\EHBSKJJtxJSoMSLp@T@@@","O=c1[nH]cnc2c1cnn2-c1ccccc1"
"decoy_4837","0.255793","0.216778","0.51739","0.373586","0.341809","0.294095","-7.105","fhyP`@DAASHheEDeDXiJl{pVjPh`iH@@","O=C(Nc1cccc2c1CNC2)c1ccco1"
"decoy_4838","0.226379","0.199709","0.369697","0.351515","0.308385","0.28407","-5.798","figh`@DLTgHHyEEEDdeDThchdJRmAst[USUUTuUTuBT@@","O=C(NC1CCCC1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_4839","0.220346","0.214173","0.371483","0.329961","0.293023","0.269705","-6.603","fbmq@@FZLAJUuYWYWACVSfej`@`@`@@","c1ccc(-c2ncc(CNCc3ccoc3)cn2)cc1"
"decoy_484","0.350646","0.347322","0.583618","0.56559","0.405995","0.39874","-5.016","ec`V@@@@LJEMAldTRVbTRRfbLVbuGEdPQWTrvpPPDA@@@@@@@@@","c1cnc2c(Nc3cc(Nc4cccc5ncccc45)ncn3)cccc2c1"
"decoy_4840","0.265176","0.264419","0.477502","0.41458","0.329628","0.301137","-4.392","fhiPR@IN``U`AFRREKSJJKTYxJuTuSURJIT@@","O=C(N[C@@H]1CCCNC1=O)[C@H]1CCS(=O)(=O)C1"
"decoy_4841","0.284735","0.268365","0.620519","0.516301","0.375351","0.352487","-5.378","fj}Q`@DXAKvQQIQJIQJYHzC{JRmTE@E@PP@@","O=C(NCc1ccccc1)Nc1cccc2c1OCCO2"
"decoy_4842","0.356352","0.263089","0.7197","0.447856","0.408108","0.303557","-5.671","ec`\L@HLCF`@mcIrQQQJIKKJYIEQITRBFZNYEK[T@A@QSUUUPMAH`@","c1coc([C@H]2c3ccccc3Oc3nc[n+](CCCN4CCOCC4)cc32)c1"
"decoy_4843","0.337016","0.274314","0.480163","0.417434","0.366553","0.333646","-5.881","fbmQ@@DJ@drmkjlkQdeIruUUTp@THIFJAh","O=C1CC[C@@H]2C[N@](C/C=C/c3ccccc3)CC[C@H]2N1"
"decoy_4845","0.319047","0.290369","0.627886","0.545165","0.389174","0.341888","-5.39","fa{Qb@LRDWh@cIEDdhhTeEeieqShyjwmA@pP@AE@P@@","O=C(CSc1ccc2ccccc2n1)Nc1ccc2c(c1)OCO2"
"decoy_4846","0.23594","0.215682","0.568652","0.408549","0.320161","0.281919","-6.523","f`ip@@@XxeLknrnJ\D{sTuT@E@@@","c1ccc(CN2CCn3ccnc3C2)cc1"
"decoy_4847","0.284202","0.33359","0.52575","0.55191","0.392941","0.398348","-8.267","f`iH@@@PyYJY}YV\TMYwijjjjflBfhY@@","c1cnn(CCN[C@H]2C[C@@H]3CC[C@H](C2)N3)c1"
"decoy_4848","0.214926","0.214987","0.505893","0.448428","0.312295","0.284662","-5.012","foAhA@LDhKP@apPeL~jrxiYuLmUKTBEH","C(\CNCc1cscn1)=N/c1nncs1"
"decoy_485","0.243052","0.246025","0.511772","0.470852","0.327819","0.310506","-4.52","do}DPItU@H`HReUYo[^jjYjh@@","O=C1CCSSCCC(=O)NCCCN1"
"decoy_4850","0.296903","0.273303","0.551512","0.484757","0.364273","0.335909","-4.513","fjmp`@DL\BbSKMjolkjvRmSAAE@@@@@","O=C(NCCNc1ccccc1)C(=O)Nc1ccccc1"
"decoy_4852","0.230206","0.273249","0.40169","0.441487","0.402163","0.37026","-6.599","ffsh`@DRUFhAYEDeeDlhheDZLUjJRuZeij@`jd`@@","O=c1ccc(-c2nc(-c3cncc4c3CCNC4)no2)c[nH]1"
"decoy_4853","0.278393","0.25605","0.591825","0.422131","0.361306","0.315763","-6.334","foQP@@@\rRIIPzIJ`fBlzjjh@JL@aDJ@@","c1ccc(N[C@H]2C[N@]3CC[C@H]2CC3)cc1"
"decoy_4854","0.26907","0.242645","0.4421","0.387687","0.357149","0.329089","-5.383","fmX`@E^cUoPTRfUwYWYUy\TxIwbufn``Jjj@BiXb@@","c1cnn(-c2cc(N3CCN(Cc4ccc5c(c4)OCO5)CC3)ncn2)c1"
"decoy_4855","0.19461","0.210195","0.321714","0.324657","0.255888","0.261914","-8.161","fhyq@@DB\CHheDdhThaRl{pVjjjjjhfIrFed@","O=C(NC[C@H]1C[C@@H]2CC[C@H](C1)N2)[C@@H]1CCNC1"
"decoy_4856","0.260209","0.265429","0.489188","0.443659","0.338928","0.311948","-4.874","fluHb@L^CFB@AFRREQIJJYIJmxLTkTDDduE@@@","O=S(=O)(NCc1cn[nH]c1)c1ccc2c(c1)CCN2"
"decoy_4859","0.264236","0.28441","0.484895","0.477843","0.39529","0.355881","-6.383","fagQb@LYdWh@cIEEDeMCDdehTQ`mArfk^tD`qAPTUDP@@","O=C(c1ccc2c(c1)OCO2)c1cc2cc3c(nc2s1)CCNC3"
"decoy_486","0.271201","0.217106","0.75289","0.523171","0.363149","0.273342","-3.789","fhya@@@`rQQQQII[FdmNmzfBdEIb@@","N=C1C=CC(=C2C=Cc3ccccc3O2)C=C1"
"decoy_4860","0.270342","0.296734","0.478499","0.475397","0.373732","0.357893","-7.251","foApb@LDuA@@cIICDdeiiZlyZjjjj@@","O=S(=O)(NCC1CCC1)N1CCNCC1"
"decoy_4861","0.23337","0.306616","0.550296","0.599103","0.319096","0.366422","-3.059","foAPa@LR``@PHHrRPjJIIKScVVdJB`PPI@","O=S(=O)(/N=c1\[nH]ccs1)c1ccccc1"
"decoy_4862","0.226478","0.251116","0.37838","0.374634","0.299699","0.304117","-6.394","fdyP`@DT@iIeWUVUhpLVjjj`@`@@","O=C1C[N@](CCCOCc2ccccc2)CCN1"
"decoy_4863","0.209442","0.181818","0.439065","0.319042","0.287883","0.244564","-5.126","fbmP`DDTArdyEDhhhbeEefBlENVjfB@@BAFDq@@","O=C1C[C@H](c2ccccc2)[C@@H]([n+]2ccccc2)C(=O)N1"
"decoy_4864","0.181638","0.146284","0.446661","0.34627","0.260506","0.214187","-5.062","ffs``@D@MdTRbRRTJVbRIQVg^KUjdHIj@@DABb@","O=C1Nc2ccccc2/C1=C/c1ccc(-c2ccccc2)o1"
"decoy_4865","0.283161","0.314844","0.410928","0.474339","0.338801","0.350771","-4.829","ffcpb@LZmA@@cIICEDdemeDdjqgEjmTEAEUUD@@","O=S(=O)(c1cccnc1)N1CCN(CC2CCCCC2)CC1"
"decoy_4866","0.282211","0.278227","0.587761","0.534611","0.360527","0.336842","-5.651","fleP`@DXAiIeYU_eUFbej``b@@@@@","O=C(NCCOc1ccccc1)Nc1ccccc1"
"decoy_4867","0.290474","0.315958","0.551092","0.542998","0.383851","0.367707","-7.533","f`iPB@KN@DIRoLlk`bcV}RuUMMTbdX`@","[H]/N=C1\CC2=CCNC[C@@H]2[C@H](c2ccsc2)C1"
"decoy_4868","0.28759","0.337989","0.465955","0.508847","0.435777","0.434238","-6.999","fa{i@@DNCGhLbbTTRRVfRTJRkF}EK^mP@@DUUTC@@@","O=C(Nc1ccc2cn[nH]c2c1)c1ccc(N2CCNCC2)cc1"
"decoy_4869","0.278871","0.378285","0.427145","0.547759","0.346985","0.380702","-3.898","fjmpR@NZ]ABk@BLddJVRfTrbRhsIUjjffjjjED@","O=C(CN[C@H]1CCS(=O)(=O)C1)NC(=O)NC1CCCCC1"
"decoy_487","0.46546","0.383244","0.628028","0.571916","0.542828","0.430715","-6.808","fj}I`@DXtdCKILjvnvriJJudkUMUSUUUP|`@","O=C1NC(=O)C2(CCN(C(=O)C[C@H]3CCCNC3)CC2)N1"
"decoy_4870","0.199589","0.19027","0.616943","0.478327","0.317684","0.289935","-4.989","fde``@D@hdrsZl{tyipXmTa@@A@BED","O=C1Nc2ccccc2O/C1=C/c1ccccc1"
"decoy_4871","0.298072","0.287292","0.442107","0.455364","0.344958","0.33907","-5.326","fnkI@@JR|dBTklklrsiJRUDmVuUUUAAPmEAb@@","c1ccc(-n2cccn2)c(C[N@]2CC[C@H](N3CCOCC3)C2)c1"
"decoy_4873","0.23288","0.279003","0.427271","0.480257","0.315944","0.33327","-4.059","fnsI`@DXLdGMILrk\nJdXxMVmUMSUT@E@@@","O=C(CN1C(=O)NC2(CCCCC2)C1=O)NCc1ccccn1"
"decoy_4874","0.234401","0.168236","0.508072","0.37296","0.283716","0.2163","-3.958","fhy``@D@LdrjnljR`i^BuPAUUAPt`@","O=C1Cc2cc(C[C@H]3CCCCO3)ccc2N1"
"decoy_4875","0.20805","0.229898","0.385823","0.378532","0.281964","0.292477","-6.11","foAh@@@XIIvRJIHiQITYYpDEUUD@@","c1cnc(NCCN2CCNCC2)nc1"
"decoy_4876","0.243346","0.208832","0.391544","0.324834","0.296431","0.258187","-5.692","fnsHR@LNCVBOE@DYIHUDdeLheBdjpXuZmPPTSUJe@@@","O=C1NC(=O)c2cc(S(=O)(=O)NCCCn3ccnc3)ccc21"
"decoy_4877","0.391123","0.420068","0.605248","0.635459","0.4996","0.464977","-6.163","fdyPQ@N^`bR`A@`cIIBeeHUDeQ`XkUTmUURJPt@@","O=S1(=O)CC[C@@H](NS(=O)(=O)C[C@@H]2CCCNC2)C1"
"decoy_4878","0.204528","0.180397","0.398806","0.325689","0.287834","0.24435","-4.8","ec`\D@@DCF`JlbbTRRRaRaTTTJQEBfg`SWRvsUHP@AML@@D@HTLT@","O=C1Nc2ccccc2/C1=C/c1cccc(/C=C2/C(=O)Nc3ccccc32)n1"
"decoy_4879","0.192494","0.227017","0.357775","0.372298","0.257897","0.271393","-3.967","fleIb@DXIrVg@BDfWUmVUIRJYjjZjjfaY@@","O=C(COC[C@H]1CCCCO1)NCc1nnc(S)[nH]1"
"decoy_488","0.303226","0.252901","0.493255","0.401655","0.349429","0.314414","-5.436","f`i`@@@ITj}k[SfcN}UU@AUD@@","c1cc2c(cc1CN1CCCCC1)CCC2"
"decoy_4880","0.318292","0.351494","0.73808","0.726665","0.451837","0.417431","-6.732","foQa@@G@RfZYwzBUXsjBjBbR@@","C1=CC2(CCNCC2)Oc2ccccc21"
"decoy_4882","0.41134","0.449654","0.611652","0.691814","0.445008","0.471848","-5.353","fiwHb@FJtWtPAFRJIPiPjJIHiJDiIPXist]R`AUUUUTUDMKPJs@@","c1csc(-c2ccnc(N[C@@H]3CO[C@@H]4[C@H](NCC5CC5)CO[C@H]34)n2)c1"
"decoy_4883","0.35758","0.233648","0.72837","0.462458","0.402464","0.289597","-4.871","fdep`@DX\CbSJklroQagAbttmHPE@H\`","O=C1N=C/C(=C/c2c[nH]c3ccccc23)C(=O)N1"
"decoy_4884","0.304481","0.345907","0.475535","0.52881","0.394409","0.413238","-5.275","figI@@DD\dFQQJJJIIQIGPiZ]YH\}FuAPE@T@@P@@@","O=C(NN1CCNCC1)c1cc(-c2ccccc2)nc2ccccc12"
"decoy_4885","0.257214","0.220152","0.515481","0.397613","0.325227","0.274494","-5.446","fluqB@EF}H@QdbbbRfNRbVFBuEMMUMSMULDJAh","O=C(N/N=C/C1=NC=CC1)[C@@H]1CC2=C(CCCC2)S1"
"decoy_4886","0.20137","0.202013","0.415907","0.377743","0.274849","0.270075","-6.184","fj}Pb@FVdX@QdbbTRqTrTRUFBUdmAPIMP@P@@@","O=C1CSc2ccc(C(=O)NCc3ccccc3)cc2N1"
"decoy_4887","0.350549","0.319563","0.563603","0.562703","0.393564","0.354041","-5.793","figi@DJRLDXIReJzkJjnriJV\FOQuUU@ASP@Q@@@","c1cc(Cn2ccc3c[n+](CCCN4CCOCC4)cnc32)ccn1"
"decoy_4888","0.36102","0.373128","0.648334","0.627282","0.467252","0.433812","-7.505","ffsqB@LDkD@QdbbRTRTRRb^Yqt_ArVfjXJPedb@@","N=c1ccc2c(CSc3nc4ccccc4[nH]3)ccoc-2c1"
"decoy_4889","0.227838","0.240947","0.444259","0.465471","0.306804","0.302017","-4.64","fewQ@@FJAdTTTTRTRrRtQVDkvTmGMijj`fA@@XHXP@","O=C(C1=c2ccccc2=NC1)[C@H](NCc1ccccc1)c1ccccc1"
"decoy_4890","0.38521","0.349698","0.569676","0.552295","0.468152","0.40164","-6.752","fbuI`@DJ]dGIYEEDdYddhdbLSejifjjjh@@","O=C(CN1C(=O)CCC1=O)NCCCN1CCNCC1"
"decoy_4892","0.196624","0.230605","0.366629","0.372484","0.26781","0.272187","-3.463","fjcPQ@AZ``NPAG@cIIBdddididjLEKt\eVjjd@bjbQRLP@","[H]/N=C1/S[C@H]2CS(=O)(=O)C[C@H]2N1c1ccc2c(c1)OCCO2"
"decoy_4893","0.342825","0.391273","0.682213","0.686849","0.456928","0.442906","-5.138","fhyQ@@AF@eLjolkbgI^CPPQP@PPi@@","c1ccc(CN[C@H]2COc3ccccc32)nc1"
"decoy_4894","0.240285","0.229286","0.478829","0.391928","0.322039","0.292895","-5.507","fhyH@@@Rl{IEDhmCeDj\DkpP@@bfhD@@","c1cc(NCc2ncc[nH]2)c2cccnc2c1"
"decoy_4895","0.511966","0.407718","0.738202","0.598979","0.579617","0.485247","-5.844","fhiqb@NJ}AD`AFRREKJYJITYxJuUMUURJPt@@","O=C(NC[C@@H]1CCNC1)N[C@@H]1CCS(=O)(=O)C1"
"decoy_4896","0.384006","0.360259","0.620067","0.538062","0.45913","0.392243","-6.349","fdehB@L\LFH@aJY}VUUqRs`qjjj@BeJDD@","C1=N[C@H](CCNCc2cnc3[nH]ncc3c2)SC1"
"decoy_4897","0.215664","0.177396","0.408405","0.339753","0.303268","0.248687","-3.126","ec`TJ@@DL@FKGFdfU[W[YVvuHhTtrJZzVvZijjZ@B`@haBbZP@","O=C1NC(=O)[C@]2(CC[C@@H](C(=O)Oc3ccc4oc5ccccc5c4c3)CC2)N1"
"decoy_4898","0.188798","0.200646","0.365831","0.343388","0.254305","0.244894","-3.749","fdyqB@DX|H@Pdrlr|{z\FKU@p@@@@@","O=C(NC(=S)Nc1ccccc1)c1cccnc1"
"decoy_4900","0.265462","0.278576","0.462632","0.498318","0.377014","0.356615","-6.966","fcX@@@XIRVTifWyU^yYwiqpZcWlBHhHHBBbhB@@","c1ccc(Nc2ncnc(CNCc3ccccc3N3CCCCC3)n2)cc1"
"decoy_4901","0.26195","0.268642","0.430446","0.400219","0.337912","0.32916","-5.653","fjcX@@@XyYpTiUvUvWXeMFCGIP@jjjejJ`@@","c1ncc(CN2CCC(n3cc(C4CC4)nn3)CC2)cn1"
"decoy_4902","0.33136","0.269679","0.585256","0.504396","0.375807","0.322575","-4.816","fnsP`@DNAgHheDdehddmCIZBfkVhHHBBFhH@@","O=C(NCCc1ccccc1)c1ccc(NC(=O)C2CC2)cc1"
"decoy_4903","0.325372","0.396442","0.618992","0.653531","0.475156","0.44128","-6.292","f`qP`@JR@YJUuUYRT]zjjjijP@@","c1coc(CNCCCN2CCOCC2)c1"
"decoy_4905","0.361626","0.319235","0.685867","0.479896","0.42015","0.336495","-5.361","fhyQ@@AA@eLjolkbgI^CPPQP@PPi@@","c1ccc2c(c1)OC[C@@H]2NCc1ccncc1"
"decoy_4906","0.249453","0.27643","0.502402","0.487473","0.329296","0.319081","-3.957","f`qI@@DTuxBSKJJ|d{sUUT@DPq@@","O=C1NCCCC[C@@H]1NCc1ccncn1"
"decoy_4908","0.278782","0.249145","0.55243","0.471164","0.350637","0.302539","-4.419","fj}h`@DDdFHAILkmlklmFN}dkTlt@ERq@@@","O=C(Nc1ccc(-n2cccn2)cc1)c1ccc(=O)[nH]n1"
"decoy_4909","0.320158","0.251176","0.611999","0.388681","0.377438","0.303061","-4.811","fdeQ@@DL@dsLwZktyXOhmUPTEEECD@@","O=C1[C@@H](N2CCCCC2)CCN1c1ccccc1"
"decoy_4910","0.267307","0.243816","0.517766","0.430971","0.348275","0.294615","-5.776","fbmhb@NB\gKE@BLdTReRfbRRQJ^BgMRmS@ASD@@","O=C(NNC(=O)c1cccs1)c1cnc2[nH]ncc2c1"
"decoy_4911","0.225123","0.198929","0.378243","0.336321","0.29511","0.265401","-6.461","ec`RD@HBAHd`FAIrJJJIIJHsQIIYYRVJZE]UMK[MAHUDCAP@B@@@@","O=C(c1cc(-c2nc3ccccc3[nH]2)c[n+](-c2ccccc2)n1)c1ccco1"
"decoy_4912","0.30182","0.31926","0.578852","0.546109","0.357832","0.356452","-4.783","dg~L`NaI@HrRPiYSJTqvmUSUUEH@","O=C(CC1CC1)N[C@H]1CCS(=O)(=O)C1"
"decoy_4913","0.331151","0.365733","0.633401","0.62476","0.409206","0.410197","-5.84","fdep@@@PxeL~lrsxi[pXsUUPQ@q@R@@","c1ccc2c(c1)CCC[C@@H]2NCCn1cccn1"
"decoy_4915","0.27376","0.252229","0.467299","0.402404","0.354152","0.311232","-4.974","fegX`@DV]fhpQrJIQQIIZGSIQIJl[pymP@@DST@@@@@","O=C(CNc1cnccn1)Nc1cccc(NC(=O)c2ccncc2)c1"
"decoy_4916","0.4096","0.410176","0.772713","0.744035","0.471112","0.4374","-5.979","flua`@C@YGIEDhedTeDfRDjJZB`bjjhhNP@","c1cc2c(cc1CNC[C@H]1CCOC1)OCCCO2"
"decoy_4917","0.33922","0.329514","0.569005","0.552864","0.418979","0.380482","-6.663","fj}p`@MF|@nRJIQYIEIQITXIVRuJuKUUUT@@","N=c1ccc2c(CNCCN3CCOCC3)ccoc-2c1"
"decoy_4918","0.234028","0.241304","0.455185","0.438616","0.325946","0.304934","-5.894","fa{q@DDDh@dyEDhheDdheddYZlgKZ}ZjAdHHPRHaa@@","O=C(N[n+]1ccccc1)[C@@H]1N=c2ccccc2=C1c1ccccc1"
"decoy_4919","0.226359","0.199138","0.398457","0.328239","0.290195","0.258574","-4.278","fa{Y@@DTl{pPYEDeEEDdhjldcQlyNV}ZhJ`Ub`@`@@","O=C(Cn1cnnc1)Nc1ccccc1-c1nc2ccccc2[nH]1"
"decoy_492","0.404394","0.406922","0.670994","0.656546","0.506105","0.455769","-6.528","foAP@@@FRiUV]qZlzjjjjj`q@@","C1CCCN(C[C@H]2CCCNC2)CCC1"
"decoy_4920","0.20494","0.233921","0.471409","0.478934","0.300054","0.307153","-4.387","flmp@@@J]dbbTVJTTRUNBdxLT`@@UUUARMPr@@","c1cnc2ccc(N[C@@H]3CCN4CCC[C@H]34)cc2c1"
"decoy_4921","0.217637","0.291614","0.425309","0.498966","0.290179","0.336468","-3.959","fhiPQ@LT`cU`AC@cIIBhdeKDiJ|EZijZjZAh@","O=C(NNS(=O)(=O)c1cccs1)[C@@H]1CCCO1"
"decoy_4922","0.304781","0.249713","0.506379","0.410428","0.3974","0.308965","-5.277","fnsQ@@DQAdTRbRTVbrLRTc^CUkTD@AAUTD@@","O=C(NCc1ccccc1CN1CCCCC1)c1ccccc1"
"decoy_4923","0.221817","0.248925","0.490347","0.482966","0.29316","0.304273","-4.939","fdePP@DX@pwdfU^UmTeMVCEjf@HjhhT`@","O=C1NC(=O)[C@@H](c2ccc3c(c2)OCCCO3)N1"
"decoy_4924","0.255738","0.23125","0.49224","0.426192","0.299169","0.268845","-3.321","fluHb@DXtY``ABSJs{JjtyYtTmTruKRu@@@","O=C1NC(=S)NC(=O)/C1=C\C1N=c2ccccc2=N1"
"decoy_4925","0.462044","0.475622","0.797809","0.782347","0.567006","0.517771","-6.422","fluQ@@DZ@dsMJNIF}EKUUUPPEDLH@","O=C1N(Cc2ccccc2)CCC[C@]12CCCNC2"
"decoy_4926","0.245552","0.26515","0.412572","0.454653","0.305449","0.331006","-6.128","fnspb@LIkA@@cIIBdhhddlUDkA}FkUjh@@@jTH@@","O=S(=O)(Cc1ccccc1)NCc1ccc(-n2ccnc2)cc1"
"decoy_4927","0.205496","0.203388","0.425325","0.399959","0.291895","0.280311","-3.1","fa{p@@@\EdbRabRbTtRRVIQQlmkt@Jjf@@@BACHi@@","C1=C(c2ccccc2)N[C@H](c2cccnc2)N[C@H]1c1ccccc1"
"decoy_4928","0.197319","0.201521","0.316293","0.348559","0.281672","0.275609","-6.686","fnsqB@NYZX@QdbRbRRtLTbRLmIsUmTDDMUUTUBr@@","O=C(NCCSCc1ccccc1)[C@H]1CNCC12CCNCC2"
"decoy_4929","0.313732","0.339578","0.54129","0.586756","0.415676","0.400287","-5.59","fmq@@DRVAIefYYYyw[uErRcZolvh@`@h@jJ@h@@","O=C(Nc1ccc2c3c(cccc13)CC2)c1ccccc1N1CCNCC1"
"decoy_4931","0.160192","0.17893","0.389449","0.376441","0.252946","0.255212","-3.474","fluq@@DL|AIeYyeUzL]DJViZ@@@H@@@","O=c1cc(-c2cccnc2)nc(-c2ccccc2)[nH]1"
"decoy_4932","0.384494","0.281304","0.601665","0.447539","0.41723","0.33268","-4.384","fi{QR@MN`bpT`BLddLRRTtRrfaRdXN^cV``hZi`@H@@","O=C(CCS(=O)(=O)c1ccc2c(c1)NC(=O)CO2)Nc1ccccc1"
"decoy_4933","0.247945","0.256034","0.413601","0.411934","0.312923","0.318819","-7.391","fhyPB@FV@DISOrmvxhhw`tsUUUURIKR@@","c1csc(C[N@@]2CCC[C@@H]([C@H]3CCCN3)C2)c1"
"decoy_4934","0.223931","0.252419","0.741348","0.737559","0.328382","0.328316","-5.009","f`i``@C@peLkwJ}NJL{uUUHPEDHH@","c1ccc2c(O[C@@H]3CCCCO3)c[nH]c2c1"
"decoy_4935","0.308297","0.225216","0.575421","0.415965","0.373839","0.285791","-4.522","fluP`@IJAsHhheEDThTfBMZJVifjh@J@@@","O=C1CC(c2ccccc2)CC(=O)C1=C1NCCN1"
"decoy_4936","0.141753","0.169317","0.350466","0.372668","0.226455","0.247066","-4.648","fdeaP@L@QjpTfUU^yTeARCEj`BZj`hF`@","O=C(c1ccc2[nH]c(=O)oc2c1)[C@@H]1COCCO1"
