"Compound","Tanimoto_SC_ref0_DB","Tanimoto_SC_ref1_DB","Tversky_SC_ref0_DB","Tversky_SC_ref1_DB","Carbó_SC_ref0_DB","Carbó_SC_ref1_DB","DockingScore","Structure of SMILES [idcode]","SMILES"
"decoy_2813","0.360866","0.324849","0.748245","0.652473","0.428193","0.400807","-5.904","fleH`@DXTdCDfUfuYwMzJVjZjjjj@@","O=C(CN1CCNCC1)NC(=O)NC1CCCCC1"
"decoy_2818","0.504325","0.429736","0.843973","0.866862","0.638079","0.568038","-4.98","foA``@D@hdrsJkjlYsUUUUUCD@@","O=C(NC1CCCCC1)[C@@H]1CCCCO1"
"decoy_2822","0.466252","0.327449","0.684323","0.539625","0.55673","0.422424","-6.196","fdeh@@@PIQfRIPiJJIQGAKNCFVi`@@H@PY@","C(=N/Nc1nnc[nH]1)\c1cccc2ccccc12"
"decoy_2824","0.292797","0.226544","0.506611","0.394007","0.379853","0.311121","-7.321","f`qI@@DDDXBSKJkvrt{sTBDSP``r@","O=C(N/N=C/c1ccc[nH]1)c1cccnc1"
"decoy_2826","0.520766","0.434735","0.812602","0.820854","0.636504","0.556988","-8.357","f`i``@D@LdrjnliJBd{sU@ESPH@@","O=C1Cc2cc(Cc3ccco3)ccc2N1"
"decoy_2827","0.326733","0.304231","0.612852","0.613133","0.364564","0.346536","-7.071","f`qP`@DZAsHhheDcLdISoMUMUUUBR@@","O=C1CCCCC(=O)N1C[C@H]1CCCCN1"
"decoy_2829","0.583261","0.401287","0.874581","0.777144","0.700594","0.535849","-5.787","fbuQ@@DD@drjkLjoyL\mTu@@@@@aR@","O=C(CCCc1ccccc1)N/N=C/c1ccccc1"
"decoy_2833","0.425489","0.452586","0.65212","0.674312","0.478745","0.517109","-7.85","fhyI@@DT|DFQQJJIIFYRTZw`mTaPEJP@@","O=C(Nc1ccc2[nH]ncc2c1)c1ccc[nH]1"
"decoy_2834","0.314466","0.282418","0.651387","0.648717","0.394739","0.363661","-3.981","fdeP`@DZ@{HheEDeDlbivkAbuUUUUURBSb@@","O=C(N[C@@H]1CC[N@@]2CCCC[C@H]12)C1CCOCC1"
"decoy_2837","0.522154","0.404842","0.654589","0.620807","0.660868","0.545285","-7.27","dk_HPAeS@HXHRf_Y_JWZYijZ@@","O=c1[nH]nc(SCc2cccs2)[nH]1"
"decoy_2840","0.400978","0.345874","0.73197","0.719761","0.455468","0.401313","-2.595","fdeP`@DT@iIeeVUUEIw`qZjjjjjhfEqBdd@","O=C(NC[C@H]1CCCO1)[C@H]1C[C@H]2CCCC[C@H]2N1"
"decoy_2841","0.540043","0.46317","0.843281","0.860606","0.614631","0.540978","-3.745","foAa@@D@RYYeUuVLyj@@@@@@","O=C(Nc1ccccc1)c1ccccc1"
"decoy_2842","0.383136","0.371215","0.620598","0.582034","0.455828","0.417542","-7.331","deuH@HXDfYWiafijjhj@@","ON1CN[C@H]2CCCC=C21"
"decoy_2847","0.452599","0.40889","0.765697","0.751755","0.547946","0.504255","-4.078","f`qP`@DTAyIeYeU}Nmyjjjjj`@@","O=C(CN1CCOCC1)NC1CCCCC1"
"decoy_2855","0.411322","0.441756","0.628572","0.669169","0.479095","0.511959","-6.797","f`qi@@HHYpPDiWgVUpQwjVZX@H@bbJ@","N/C(=N/N=C/c1ccccc1)c1cnon1"
"decoy_2858","0.155961","0.154101","0.332457","0.319523","0.215517","0.210163","-4.485","dg~H@FAJY}YWJNzjj@BHa@@","c1ccc(CNC[C@H]2CCCO2)cc1"
"decoy_2860","0.303001","0.330434","0.70257","0.699617","0.386709","0.41808","-6.006","flupb@LD}A@@cIIBeEDdeDc^\dLUjjjjjjlTfhY@@","O=S(=O)(NC1CCCCC1)N[C@H]1C[C@@H]2CC[C@H](C1)N2"
"decoy_2861","0.448318","0.413745","0.669225","0.664834","0.565599","0.528449","-8.762","fgAQ`@DTAhrSJvjmFRTZsU@AUD@@","O=C1CNc2cc3c(cc2N1)OCO3"
"decoy_2864","0.414773","0.370333","0.649683","0.64725","0.454426","0.413764","-4.961","dmMH@DhDfVY^FUZjjjcH@","O=C(NC1CC1)[C@@H]1CCCN1"
"decoy_287","0.379826","0.345766","0.691634","0.608906","0.441155","0.40132","-5.519","det`PDsi@HcpRYUVfFVfiZRIR@","S=[P@H]1N=CC2=CN=N[C@@H]2N1"
"decoy_2872","0.333077","0.303645","0.66199","0.66375","0.397237","0.374413","-3.828","f`qP`@DT@yIeYeU}Nmyjjjjj`@@","O=C(CN1CCCCC1)NC1CCOCC1"
"decoy_2877","0.387341","0.338139","0.667037","0.670274","0.46407","0.418834","-4.07","fhy``@N@ddrnmsOQeo^BuUSUUUXUMKt@@","O=C1CCC(NC(=O)[C@@H]2C[C@@H]3CC[C@H]2C3)CC1"
"decoy_2879","0.614224","0.543215","0.944094","0.934559","0.72467","0.664857","-9.247","dmNH@DAIee^neVhDB@@","O=c1[nH]ccc2ccccc12"
"decoy_2880","0.148386","0.143967","0.387776","0.349449","0.219917","0.216454","-4.934","fj}xb@LDYIrRbb@HrQQIJVIKIQIgKNrVfiZjjfjP@@","O=C(CSc1nc[nH]n1)N1CCN(Cc2nnco2)CC1"
"decoy_2883","0.329026","0.319069","0.605087","0.575091","0.426881","0.419717","-8.836","fbmQa@LI`cH@cpQddaTTRRVaRtzpXiVh@@BJP`@@","O=c1[nH]c2ccc(NS(=O)(=O)c3ccccc3)cc2s1"
"decoy_2884","0.502682","0.425262","0.856679","0.87653","0.640757","0.565307","-5.887","ffc``@D@Ldrrj}krlmN|VkTBDST@@`HL`","O=C(N/C=C/c1ccc(-c2ccccc2)o1)c1ccccc1"
"decoy_2885","0.434168","0.360623","0.807398","0.817801","0.574924","0.503691","-4.426","flma@@D@rJIQIJPiJHTgA}GrVjjjjjjkEhy^`@","O=C(NC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)C1CCCC1"
"decoy_2890","0.555498","0.487144","0.739185","0.735702","0.632039","0.586008","-6.844","dk]L@DhNOHheDhTb[SZjZjjL`@","O=C1C[C@H](N2CCOCC2)C(=O)N1"
"decoy_2894","0.513025","0.369764","0.749917","0.636688","0.578669","0.444377","-5.989","fbupb@LRlHp@cIEDdhcieDeqR\tDCDt@@@@@","O=C(CSc1ccccn1)NC(=O)Nc1ccccc1"
"decoy_2896","0.349688","0.304806","0.631952","0.571983","0.407476","0.366685","-6.61","fdepb@FJcKP@cIEEmEEKDebbcAcSMSMUUP@@","O=C1NC2(CCNCC2)C(=O)N1Cc1cccs1"
"decoy_2897","0.417383","0.353679","0.692887","0.649769","0.463617","0.418819","-5.412","fdy`b@LPP@HrRPiQIJKKZ\FJuHP@@@BEH","O=S(=O)(/C=C/c1ccccc1)Nc1ccccc1"
"decoy_2899","0.490698","0.418537","0.865482","0.886983","0.58457","0.520524","-5.207","fhi``@D@hdrsJknjw`mUUUUUPq@@","O=C(NC1CCCCCCC1)[C@@H]1CCCCO1"
"decoy_290","0.231185","0.221923","0.431515","0.42676","0.273848","0.265901","-6.995","dg@@@z|dRTJTRQT]`AT@@@@","c1cncc(CNc2ccncc2)c1"
"decoy_2903","0.381518","0.336503","0.617266","0.616833","0.528973","0.482188","-8.231","fdeQ`@DZAQrSJvkkKQdeAbuP@USTH@@","O=C1COc2ccc(NCc3ccco3)cc2N1"
"decoy_2904","0.192159","0.222792","0.403664","0.46943","0.241028","0.269804","-6.386","fdep@@@LydbbRJbbTVhrw`q@`j`b@b@d@","c1ccc2c(c1)CCC[C@@H]2NCc1cnccn1"
"decoy_2909","0.323568","0.301926","0.691037","0.715085","0.402313","0.385948","-3.97","fnkQ@@D^AdTRTRbbbQRvfoFBdmVmSUUAPQUE`dXnRAH","O=C(/C=C/c1ccccc1)N[C@H]1[C@H]2CCC[C@@H]1C[N@](C1CC1)C2"
"decoy_2912","0.586675","0.49114","0.806411","0.820867","0.669131","0.576737","-7.316","dk@@@adiYU^paWSfjjjZ@@","C1CCc2c(n[nH]c2NC2CC2)C1"
"decoy_2914","0.263952","0.266346","0.561114","0.581236","0.32793","0.33428","-5.52","fhyq@@DLtAIfUYy|VkN|EjjjjjjQJN`@","O=C(CN1C[C@@H]2CCC[C@H]1C2)N1CCNCC1"
"decoy_2915","0.132997","0.128731","0.316061","0.303054","0.18554","0.185261","-5.974","fde``@N@YdbbRJbbTVhrw`qjjj`bBaDHJ@@","c1ccc2c(c1)CCC[C@H]2NC[C@@H]1COCCO1"
"decoy_2924","0.332809","0.303916","0.551524","0.537318","0.468162","0.436053","-9.074","fluPP@DZARwdfUmW[ehrRhiZh@JZZa@@","O=C1COc2ccc(NC(=O)c3ccco3)cc2N1"
"decoy_2925","0.311962","0.246144","0.642056","0.516973","0.372445","0.310102","-5.669","fhip`@DT\AVQQJIKPqI\exKUUSUURLKT@@","O=C(N[C@@H]1CCCCNC1=O)[C@@H]1CCCNC1"
"decoy_2926","0.338201","0.362471","0.548376","0.603922","0.4557","0.481821","-7.704","fhyPP@DX@pwdfU^UmRTu[pVjX@bjJEH@","O=C1NC(=O)[C@@H](c2ccc3c(c2)OCCO3)N1"
"decoy_2928","0.477007","0.355738","0.736432","0.628691","0.602205","0.476623","-5.586","fdyPb@LT``@QddaTRRVfRTXLUjAB@@@DNP","O=S(=O)(N/N=C/c1ccccc1)c1ccccc1"
"decoy_2929","0.324784","0.302637","0.661906","0.659416","0.399323","0.377476","-4.265","fdeP`@DNA[HheEDdeiJjqgAbuUUUUUTBH@","O=C(N[C@H]1CCNC2(CCC2)C1)C1CCOCC1"
"decoy_2931","0.496177","0.430552","0.775565","0.800129","0.601182","0.54154","-4.737","foAa`@D@ikHheDdcDaRlyjejfeAAd@","O=C(N/C=C/c1ccco1)c1ccco1"
"decoy_2932","0.420758","0.441026","0.693593","0.704641","0.457001","0.481936","-6.527","fbmI@@DZ|DFQQJIIJZIIFQoASejBB`F@H@@","O=C(NCCc1ccccc1)c1ccc2[nH]nnc2c1"
"decoy_2933","0.322504","0.359","0.645576","0.674148","0.385433","0.44336","-4.646","foAI@@DXuXBSLjrkhugMUUUUTFH@","O=C(N[C@H]1CCNC1)N1CCCNCC1"
"decoy_2936","0.500731","0.426316","0.731904","0.736346","0.558226","0.495707","-8.177","dg@`LK`BLdTRRLRS\]tuT@B@@","c1ccc(CCSc2ncn[nH]2)cc1"
"decoy_2937","0.289502","0.33078","0.634232","0.659604","0.357199","0.404844","-4.576","f`qp`@DTdARSKJl{rL{sUUUUUHpnH@","O=C(NC[C@H]1CCCCO1)[C@H]1CNCCN1"
"decoy_2940","0.374477","0.342635","0.714397","0.617326","0.458429","0.426877","-5.331","fbuqb@LTMAF`AFRREQIJHzIIUdyVhHFH@@@@","O=C(NNS(=O)(=O)c1ccccc1)Nc1ccccc1"
"decoy_2943","0.513918","0.446639","0.786567","0.806208","0.541317","0.489667","-7.037","dmND@LALbbRdJiiUjjjh@@","O=C1NCCC2(CCCC2)O1"
"decoy_2944","0.286196","0.264775","0.654561","0.60487","0.356544","0.343305","-5.091","ffcpb@LAkA@@cIIBhhddlUDeiuoEjmP@@AUTD@@","O=S(=O)(Nc1ccc(N2CCNCC2)cc1)c1ccccc1"
"decoy_2945","0.428815","0.375639","0.684402","0.615233","0.514605","0.466271","-6.984","fhiq`@DJlBQlbbbRLrfTYspVjVZZj`@@","O=C(Cn1ccccc1=O)NC(=O)NC1CC1"
"decoy_2946","0.523588","0.458176","0.744273","0.697772","0.532169","0.487652","-7.036","fdeI@@DN|DBSKLrkOiuh~Bu@A@D`P@@","O=C(Nc1ccccc1)c1ccnc2[nH]ncc12"
"decoy_2951","0.407959","0.349131","0.683317","0.684667","0.459182","0.418551","-3.32","ffcq@@DARAIeYUgU{UV}DmViB@@HiP`PI@","O=C(/C=C/c1ccccc1)Nc1ccc(-n2cccn2)cc1"
"decoy_2954","0.309424","0.277232","0.53813","0.517088","0.394425","0.350739","-5.643","fhiPb@LR``@QddaTRRbrrk^BmPP@@@@@","O=S(=O)(NCc1ccccc1)c1cccnc1"
"decoy_2956","0.289392","0.306583","0.56711","0.545263","0.384097","0.40651","-7.285","ffsH`@DXtxCDfU[WVUUIQV`qKUjfjjiZVjaY@@","O=C1NC(=O)C2(CCN(C[C@H]3C=c4ccccc4=N3)CC2)N1"
"decoy_2958","0.450439","0.382418","0.664884","0.638524","0.496528","0.439296","-5.684","fdyPP@DD@ISlbbTRReRbPiAbuMRsST`aj@","O=C(/C=C/c1ccco1)NNC(=O)c1ccoc1"
"decoy_2959","0.30165","0.274735","0.666271","0.661043","0.381977","0.359641","-3.219","ffcp`@DTdBjSJlllsof}DnZmUUUUUUUHyEP@","O=C(C[N@@]1CCC[C@H]2CCCC[C@H]21)NCCN1CCOCC1"
"decoy_2962","0.41684","0.347111","0.716293","0.737893","0.559923","0.488753","-8.461","fde``@D@hdrmj{JtYIPXmT@E@A@@@","O=C1COc2ccc(Cc3ccccc3)cc2N1"
"decoy_2966","0.424049","0.360238","0.731809","0.753187","0.575908","0.511689","-9.364","fb}a`@L@PYIeUWYUTeAR]yNVj@Jj`@@ai@@","O=c1[nH]c2ccc(C[C@H]3Cc4ccccc4O3)cc2o1"
"decoy_2968","0.576997","0.467645","0.711343","0.704076","0.639813","0.548059","-6.796","dcmD@DpFRYUmRi]Zijj`@","O=C1NC(=O)C2(CCCCC2)N1"
"decoy_2972","0.349194","0.301502","0.639835","0.628602","0.42576","0.383538","-3.74","flu`b@NPP@HrRPiYJJIQFcG^beZjh@@BBED@","O=S1(=O)CC[C@H](NCc2cccc3ccccc23)C1"
"decoy_2974","0.467446","0.519267","0.720824","0.752044","0.530767","0.579139","-7.779","fhyhB@LDyxH@aJYmU~WEIZ|FfBAJVbABT@","C(=N/Nc1nc2ccccc2s1)\c1cn[nH]c1"
"decoy_2976","0.220285","0.217616","0.474801","0.458279","0.278308","0.280384","-6.765","fdeH@@@TeGIEDhcMeDeQ`eAbAAUT@ADNP@","c1cc(CN[C@H]2CCCc3ncncc32)ccn1"
"decoy_2977","0.248158","0.228534","0.438211","0.454742","0.363203","0.335364","-7.179","fdep`@E^BAfRJIQEYJIJcARCF`hBh@H@@@","c1ncc(CNc2ccc3c(c2)OCCO3)cn1"
"decoy_2978","0.402538","0.358493","0.600774","0.617495","0.41746","0.386628","-6.634","fhyqB@LBep@QdbbafVTRQFRUxMMTu@@iAB@@","[H]/N=C1\C=C[C@@H](c2nc(-c3ccccc3)no2)S1"
"decoy_2982","0.452651","0.393479","0.844801","0.840145","0.514996","0.453984","-6.518","diU@@@qJYVkfDHHa@@","c1cnc2[nH]ccc2c1"
"decoy_2983","0.430556","0.414318","0.693443","0.633984","0.493606","0.47133","-4.969","dgDPLNxP@a`cIIBhhddngZuSMLp@@","O=S(=O)(Nc1cn[nH]c1)c1cccs1"
"decoy_2987","0.410239","0.368652","0.723124","0.720759","0.461026","0.418089","-6.393","diW@@@rdieZnXP`bD@@","c1ncc2cc[nH]c2n1"
"decoy_2988","0.422188","0.36706","0.75666","0.634107","0.522254","0.47701","-7.582","fj}qb@F^rIIPABTs{\krsbegQsSMMUUSMRIQt@@","O=C1NC(=O)[C@]2(CC[C@@H](C(=O)NCc3cccs3)CC2)N1"
"decoy_2989","0.40099","0.37951","0.618541","0.560783","0.509401","0.489646","-9.048","f`ipb@LD]kp@cIEDUDeLebbcV]SL@QSD@@","Nc1nc(-c2ccc3[nH]c(=O)oc3c2)cs1"
"decoy_2994","0.418477","0.367404","0.654483","0.65169","0.478718","0.438732","-4.981","dew@@@`ldRbQeLL`PUD@@","c1cnnc(NC2CC2)c1"
"decoy_2996","0.327903","0.238819","0.542767","0.460786","0.367693","0.293338","-4.604","dgH@Li`rQQHiQIEQwTlp@PDM@","C(=N/Nc1cnco1)\c1ccccc1"
"decoy_2997","0.261765","0.23835","0.490371","0.490563","0.344626","0.327059","-5.576","fjcqB@LD}h@QdbbrRbbbRRnJV|FNRuUTuUUJmHaAH@","c1ccc2c(c1)=NCC=2C1=N[C@@H](NC[C@H]2CCCO2)SC1"
"decoy_3001","0.346373","0.299714","0.639294","0.63272","0.419497","0.376244","-3.608","fde`b@NPP@HrRPiYJIJYTYYpXkUU@AUEBb@@","O=S1(=O)CC[C@H](NCc2ccc3c(c2)CCC3)C1"
"decoy_3005","0.317376","0.292112","0.58623","0.585236","0.36518","0.340354","-6.891","fbmq@@DDdAIfYUwyU`mVSej`XH`@`@@","O=c1c2ccccc2cnn1CNCc1ccccc1"
"decoy_3006","0.391826","0.348591","0.644952","0.649024","0.43974","0.40923","-4.65","dew@@@sdie^kadHHh`@","c1cnc(NC2CC2)cn1"
"decoy_3009","0.507182","0.421336","0.841979","0.846643","0.5432","0.485014","-6.413","flmQ@@LLAdbbReTTRbMALx{tTuKU@@@RDAH@","C1=C[C@H](c2cccc3ccccc23)c2cn[nH]c2O1"
"decoy_3010","0.286312","0.266779","0.556664","0.512469","0.4109","0.391573","-9.06","fj}PR@L^`aNPAFRREQQIIZEJZ]XJRkT@@AELD@@","O=C1COc2ccc(NS(=O)(=O)c3ccccc3)cc2N1"
"decoy_3011","0.411735","0.366062","0.734882","0.714245","0.469853","0.432888","-4.331","f`qPb@LD``@QddabRTVVdYwejjjjj@@","O=S(=O)(NC1CCCCC1)N1CCCCC1"
"decoy_3012","0.429568","0.359334","0.837398","0.692844","0.553617","0.476308","-5.55","ff}qP@DZ|BbgIrJIQIJUJYJIBdVkUMSTuSR`@@","O=C(CNC(=O)CNC(=O)c1ccco1)NCc1ccco1"
"decoy_3014","0.212506","0.20098","0.503984","0.44985","0.278287","0.270461","-6.698","fbmI@@DTTxFQQJJIIKRUIUcNSejB`hjjJ`Q@@","O=C(N[C@H]1CCNC2(CCCCC2)C1)c1cnccn1"
"decoy_3016","0.331227","0.293023","0.675095","0.604792","0.435886","0.394787","-6.705","flmP`@DTAsHheDbiDdhbL\Gt_IZjZjjjjbXehy^`@","O=C1C[C@H](NC[C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)C(=O)N1"
"decoy_3025","0.300007","0.287556","0.50008","0.464961","0.34216","0.34037","-5.081","flmXB@LDirV`AFRJJIZEYQIDipVcQSSUUK@ALHQFH@","C1=C(c2ccccc2)N=N[C@H]1[C@@H]1Nn2cnnc2S1"
"decoy_3026","0.505962","0.437245","0.839693","0.836176","0.640406","0.576343","-8.793","dmNH@DAIe[VfeVi@B@@","O=c1ccc2ccccc2[nH]1"
"decoy_3028","0.48371","0.418667","0.813673","0.842103","0.572141","0.511377","-5.412","flu``@D@|drrkN}lcNCEKTD@@QPP@@","O=C(NCc1ccc2c(c1)OCC2)c1ccccc1"
"decoy_3029","0.314726","0.295608","0.686014","0.624097","0.376934","0.363792","-4.817","fhiq@@DTBAIeYUg]UoAZjjjjj@@","O=C(CNC1CCNCC1)NC1CCCCC1"
"decoy_3035","0.402128","0.322343","0.713668","0.586124","0.487689","0.395888","-5.523","fdyQa@LT`cP@a`QddaTRRebRdhLUjfi`@P@@","O=C(NNS(=O)(=O)c1cccs1)c1ccccc1"
"decoy_304","0.457392","0.475146","0.673316","0.798399","0.5038","0.527097","-4.647","foAq@@DTDAIeYeUtxufjB`TH@@","O=C(Cn1cccn1)Nc1ccccc1"
"decoy_3041","0.325064","0.313111","0.659561","0.64282","0.384952","0.391831","-4.262","f`qq@@DT|AIeYeU}Nmyjjjjj`@@","O=C(CN1CCNCC1)NC1CCCCC1"
"decoy_3042","0.494654","0.516133","0.696443","0.775749","0.525098","0.549482","-7.053","fhyH@@@P]yJWYfUWAKA]zZjBPXR@@","c1ccc(C(c2cn[nH]c2)c2cn[nH]c2)cc1"
"decoy_3044","0.444848","0.416837","0.842411","0.740447","0.524609","0.497575","-6.265","ff}i`@DDiJpE^rJIQIJHySQIRLVkTDCEL@@@@@","O=C(CNC(=O)c1ccccc1)NNC(=O)c1cnccn1"
"decoy_3048","0.437874","0.364684","0.745411","0.76361","0.595248","0.526317","-8.326","fhya@@D@RYUY~UIPRoAZhBH@@@@@","O=C1Cc2cccc(Cc3ccccc3)c2N1"
"decoy_3053","0.633382","0.545343","0.805115","0.782654","0.658088","0.58671","-6.396","dco@@@rdigyTjWYf`@`@@","Nc1nc[nH]c1-c1ccccc1"
"decoy_3056","0.482909","0.408634","0.886784","0.879248","0.628972","0.552145","-6.725","gOyHBpDIRn[SS@@","O=C1C=CSCN1"
"decoy_3059","0.667293","0.55314","0.817514","0.843841","0.717844","0.616551","-6.098","f`qq@@DXXAIeYeU}Nmyj`@@@@@@","O=C(Nc1ccccc1)Nc1ccccn1"
"decoy_3062","0.587643","0.488054","0.880743","0.880576","0.632093","0.553046","-8.681","f`iQ@@LLAdbbReRbRhIgG^ifZ`@h`I@@","C1=C[C@H](Cc2ccccc2)c2c[nH]nc2O1"
"decoy_3063","0.480592","0.448035","0.721703","0.669375","0.530212","0.497249","-4.642","f`qI@@DXYhBSJsJkz][sU@@@@@@@","O=C(Nc1ccccc1)Nc1cnccn1"
"decoy_3065","0.522793","0.404223","0.709309","0.637888","0.582767","0.46815","-6.55","f`qqB@F\uH@PeJzmrnBN}RsS@A@HT`","O=C(N/N=C/c1ccsc1)c1ccccn1"
"decoy_3067","0.353958","0.30032","0.73493","0.723038","0.399457","0.348964","-5.922","f`qa@@F@Rf_UYWEG^jjj`@bDD@","c1ccc(CCCNC[C@H]2CCCO2)cc1"
"decoy_3069","0.289578","0.306902","0.627068","0.602475","0.397306","0.41712","-8.465","fnkq`@DXtAbdfU][VeVRTRWM\mZijZjjjjheEFIVX@","O=C(CC[C@@H]1NC(=O)NC1=O)NC[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2"
"decoy_3070","0.216747","0.207559","0.492638","0.48066","0.289598","0.277116","-4.894","fle`b@EPP@HrRPqII[JIJVhiV``b`@@@@","O=S(=O)(CCNCc1ccccc1)c1ccccc1"
"decoy_3072","0.545955","0.461104","0.732213","0.73592","0.54878","0.495411","-5.112","f`iHB@LTYH@QdbbbRReREjRg^hFBRjJ@@","c1nc(Sc2ccc3c(n2)CCCC3)n[nH]1"
"decoy_3078","0.333106","0.296302","0.652102","0.635546","0.420327","0.381436","-4.68","fhyP`@MA@sIEDhblhdjLEKpZB`JjjH@@","c1cc2c(cc1CN1CCNCC1)OCCO2"
"decoy_3079","0.451528","0.397168","0.721229","0.640668","0.515056","0.460821","-5.278","f`qQb@LT`cp@cIIBhdeEbjqgKTBEDd@@","O=C1CC(=NNS(=O)(=O)c2ccccc2)C1"
"decoy_3080","0.149128","0.150015","0.36865","0.351211","0.238536","0.231185","-5.847","dg~L`NaC@HrRPiYJITqvmUUUTeRT@","O=S1(=O)CC[C@@H](NC[C@H]2CCOC2)C1"
"decoy_3081","0.632772","0.535745","0.910461","0.917424","0.643143","0.573697","-7.135","fgAP@@@PrQJYQPiXIpQkSUT@C@@@","c1ccc(-c2c[nH]nc2C2CC2)cc1"
"decoy_3082","0.289386","0.266111","0.621895","0.619179","0.368327","0.34446","-6.026","ffcH`@DLLDGlbbbbRRjTtRTcJtVkUSUUMUTp@@","O=C(CN1CCN(C(=O)c2ccc[nH]2)CC1)N1CCCCC1"
"decoy_3086","0.252384","0.22122","0.4359","0.440124","0.364269","0.334394","-3.778","fhya`@E@QKHheECBhdbTXKpVjjZ@BaFDQ@@","O=C1O[C@]2(C(=O)Nc3ccccc3)CC[C@H]1C2"
"decoy_3087","0.45952","0.466181","0.680273","0.683755","0.520181","0.525568","-7.92","f`ih@@@Pd{rTjkjrxIpSoSPAUKA@@@","c1n[nH]cc1CNc1ccc2[nH]ncc2c1"
"decoy_3090","0.444215","0.467385","0.701044","0.667787","0.501189","0.52137","-7.793","flmXB@LTXZs`AFRJJIQIIIUBLkUgQSPLEQH@D@@@","c1ccc2[nH]c(Sc3ncnc4[nH]ncc34)nc2c1"
"decoy_3093","0.502368","0.430031","0.69225","0.693097","0.614586","0.540196","-5.117","f`qq@@DBTAIeeV]yF]yjB@@@@@@","O=C(NCc1ccccn1)c1cccnc1"
"decoy_3096","0.271071","0.260577","0.55966","0.495121","0.390216","0.380896","-8.755","fbmHR@LJtzBHi@DYIHUEDdcLeEZmzNUjXJBJYH@@","O=C1COc2ccc(NS(=O)(=O)C3=CN=NC3)cc2N1"
"decoy_3101","0.47949","0.453128","0.709506","0.758154","0.528737","0.502764","-2.648","f`qQ@@DF@drlrj~gV|uP@@@@@@","O=C(Cc1cccnc1)Nc1ccccc1"
"decoy_3102","0.467925","0.409827","0.669503","0.664513","0.497812","0.458572","-5.544","fhyH@@@P]yJWYfUWAKA]yijBPXbaQ@@","C1=C([C@H](c2ccccc2)c2cn[nH]c2)CN=N1"
"decoy_3103","0.322686","0.271147","0.66716","0.652181","0.357524","0.320358","-5.8","dg~H@JAJUuYWBNzjj@BHq@@","c1ccc(CCN[C@H]2CCOC2)cc1"
"decoy_3104","0.413861","0.332327","0.705888","0.564869","0.528465","0.454916","-6.37","ffcY@@DD]DmPILljoJl{KP\eju@a@PTJDBCH","O=C(N/N=C/c1ccccc1)c1ccc(-n2cnnn2)cc1"
"decoy_3106","0.295472","0.338484","0.616672","0.648819","0.371332","0.423073","-4.263","foAp`@DTdARSKJl{HugMUUUURLKb@@","O=C(NC[C@H]1CCCO1)[C@H]1CNCCN1"
"decoy_3107","0.376255","0.378256","0.59231","0.604179","0.426232","0.443855","-5.678","fhiH`@DDEHBdfUVYU[A]yjZBPhDDBP","O=C(/C=C/c1ccco1)NNc1ncccn1"
"decoy_3109","0.309705","0.28629","0.597183","0.597375","0.365976","0.34871","-3.838","f`iQ@@DJAdTRTTRTUUhsg^ZjjjjjHRTPdz@@","O=C(C[C@H]1C[C@@H]2CC[C@H]1C2)N[C@@H]1CCNC1"
"decoy_311","0.363728","0.349351","0.664307","0.583664","0.462691","0.446211","-7.285","fdyIa@BR]xUh`BLAFRJIESJJKXeOAjVfiZf`@@","O=C(CSc1nccs1)Nc1c[nH]c(=O)[nH]c1=O"
"decoy_3111","0.339143","0.320988","0.807892","0.748316","0.434143","0.431418","-5.94","fjmHR@IJlFBAF@DYIHTmLeLdheQfRkUSTuUUTJH@","O=C(NCCN1CCCC1)NNC(=O)[C@H]1CCS(=O)(=O)C1"
"decoy_3112","0.246355","0.233689","0.445107","0.443573","0.342389","0.325212","-6.464","fbmq@@DB\AIeeVUU^QoIcejB@@@@@@@","O=C(NCc1cccnc1)c1cnc2ccccc2c1"
"decoy_3117","0.50336","0.446327","0.903023","0.905435","0.563378","0.50887","-7.261","dae@`Jx@aJUWB[jiZ`@","c1[nH]nc2c1CSC2"
"decoy_3125","0.313018","0.273753","0.503427","0.492131","0.407275","0.364719","-7.504","f`qq@@DB|AIeeV]yF]yjB@@@@@@","O=C(NCc1ccncc1)c1cccnc1"
"decoy_3129","0.437607","0.458499","0.641073","0.656379","0.466588","0.499319","-6.86","f`ihA@LBMYp@aPQdbbRtJTRIS`g^hDBiib@@","c1nc(SCc2ncc3ccsc3n2)n[nH]1"
"decoy_3131","0.45038","0.476851","0.717649","0.828418","0.472256","0.499086","-1.589","fluQ@@DA@drsJk^zkF}EKT@@AEPP@@","O=C(Nc1ccccc1)c1ccc2c(c1)CCCN2"
"decoy_3133","0.366892","0.335388","0.555197","0.578905","0.4076","0.390949","-4.184","foQp`@HDdCfRIQZIIFXHkUgTmSUUL@@","c1coc(-c2nc(CNC3CC3)no2)c1"
"decoy_3134","0.351492","0.328132","0.677642","0.694925","0.402386","0.393686","-7.087","fdeP@@@JRYVuueZ\dhLVjZj`@har@@","[H]/N=C1/CC[C@H]2C[N@](Cc3ccccc3)CC=C2C1"
"decoy_3135","0.669757","0.479564","0.890592","0.760835","0.754735","0.577479","-7.45","dk]H@DHDfU^UimMjV@B@@","O=c1cc(-c2ccccc2)cn[nH]1"
