"Compound","Tanimoto_SC_ref0_AB","Tanimoto_SC_ref1_AB","Tversky_SC_ref0_AB","Tversky_SC_ref1_AB","Carbó_SC_ref0_AB","Carbó_SC_ref1_AB","Structure of SMILES [idcode]","SMILES"
"SC33","0.289371","0.38045","0.525416","0.641817","0.358618","0.441311","fcoHRBCAsLaU{AHSg_YEEDdcEDdhmEdcFB|EhxHHjfhJBIaHR`@","COc1ccc([C@H](Cc2cc([N+](=O)[O-])ccc2OC)c2cnc(N)[nH]2)cc1F"
"SC34","0.480283","0.59194","0.701949","0.864925","0.476704","0.595558","flep@@@XCdbbtJTRTJeFV\DAT@ET@@@","CN(C)Cc1cccc(CCc2cccnc2N)c1"
"SC35","0.646016","0.533309","0.798928","0.795048","0.66832","0.544876","fhyQ@@LDAdbbabTVVfJRL{uMUPPEPaDh`@","Cc1cccc([C@]23CCCC[C@H]2OC(N)=N3)c1"
"SC36","0.604104","0.776731","0.839786","0.877827","0.599174","0.745001","fdepb@LD\XH@cIEDmEDebiQbcZmSUUUTuVJIdt`@","CC(=O)N[C@H]1CC[C@]23COC[C@]2(CSC(N)=N3)C1"
"SC37","0.542587","0.613846","0.769545","0.783048","0.56658","0.624926","fluqA@LDbH@QZPRfWY{g^cAJ|FfjjB@jaEHq@@","CNc1ccc(F)c([C@@]23N=C(N)SC[C@@H]2CCO3)c1"
"SC38","0.566114","0.508938","0.748403","0.804411","0.641523","0.575242","ffsP`@LD@WIEDXhiDdleUb`cNbGMMTEPTUUEbbyLp@","CO[C@H]1CC[C@]2(CC1)Cc1ccc(C)cc1[C@@]21COC(N)=N1"
"SC39","0.399812","0.348531","0.686202","0.560866","0.458938","0.420955","fakI@@DTYpFQQIQPqQSSII[UlmkujfjY@@@H@@@","N=C(N)NC(=O)Cn1c(-c2ccccc2)ccc1-c1ccccc1"
"SC4","0.505746","0.436808","0.761429","0.626233","0.550833","0.494597","fluIB@NV]xH@cIEEMHUDhmlTuxujYjjifjdD`d@","Cc1ccc([C@]23CN(C)C[C@H]2C(=O)N(C)C(=N)N3)s1"
"SC5","0.484996","0.491007","0.742395","0.697419","0.51015","0.526747","fluqA@AAcXDajPrJJIJQYQ[EgCV}F@`jfjhiEII@@","CN1CC[C@]2(c3ccc(F)cc3F)N=C(N)O[C@@H]2C1"
"SC6","0.59902","0.630779","0.820452","0.816164","0.609252","0.611348","f`qPC@LD@DZdORFRJIFJZKZcKNijhHBbCH@","C[C@@]1(c2ccc(F)cc2F)CCSC(N)=N1"
"SC7","0.564339","0.580985","0.786693","0.749009","0.578538","0.574054","fluqA@LDbh@QZPrQQKJIPqYZcIJ|FfjjB@jaEHr@@","CNc1ccc(F)c([C@]23COC[C@H]2CSC(N)=N3)c1"
"SC8","0.565835","0.603944","0.797862","0.780067","0.584148","0.64006","fbmQC@LDl@H}HYdLdTRrbTRTUuFJmEMMUTEPEQbdYEP@","C[C@H]1C[C@H]2CSC(N)=N[C@@]2(c2ccc(F)cc2F)CO1"
"SC9","0.590238","0.560803","0.799491","0.851366","0.597026","0.534699","f`qP@@@XRf[}eZgKNBBJ@B@@@","Cc1cccc(CCc2cccc(N)n2)c1"
"decoy_1","0.317772","0.378479","0.568813","0.658732","0.3668","0.433742","fewPa@LQ``@PpHrRPjJIIIKKYQIJuXLTcfmTaPTUP@I@@@","O=S(=O)(Nc1ccccc1)c1cc2c(s1)C[N@@](Cc1ccccc1)CC2"
"decoy_10","0.464435","0.396286","0.659699","0.654485","0.564867","0.507278","fdyP@@@\ReYU_eYZCFjBBH@@@@","c1ccc(CNCCNCc2ccccc2)cc1"
"decoy_100","0.443747","0.368411","0.64701","0.621531","0.517394","0.447739","foAP@@@\rQIPiJIHeKN@Bj@@@@@","c1ccc(CNCc2cccnc2)cc1"
"decoy_1000","0.344255","0.308319","0.784211","0.545374","0.399175","0.368351","fak`B@N@BDigvUVYU_ELmkvfZjj@@@H@@@","c1ccc(CCN(CCc2ccccc2)CCc2cccs2)cc1"
"decoy_1001","0.330191","0.386492","0.58131","0.660521","0.385103","0.445892","fi{Hb@LZLxJPAFRJJIIIHySIQIBtjwQt@@AEMP@@@@@","O=C(COc1ccccc1)NNc1cc(Sc2ccccc2)ncn1"
"decoy_1002","0.304378","0.35895","0.533735","0.598908","0.372489","0.400542","fewI`@DXttCKILjvnvkLkdhkQVcfuSUTuSURtp@@","O=C1NC(=O)C2(CCN(C(=O)CCCC3=c4ccccc4=NC3)CC2)N1"
"decoy_1003","0.354587","0.397006","0.700628","0.879925","0.438277","0.489662","fa{P@@@ZRfV_yYeUz\EKKZ}@@@j`@@@@`j@@","c1ccc(N[C@@H](c2ccccc2)c2ccc3cccnc3c2)cc1"
"decoy_1004","0.303571","0.35909","0.463667","0.822418","0.323789","0.387747","fbmaB@LB@DISJl{oJ|TZr\tDDeL@ADCH@","C1=C[C@H](c2ccccc2)C=C(CSc2ccccn2)O1"
"decoy_1005","0.425934","0.367979","0.636471","0.54989","0.453393","0.396859","fleQb@NJ`bP@cIIBeeLdhdjLbeZjfj@BHTP@","O=C(NCCc1ccccc1)N[C@H]1CCS(=O)(=O)C1"
"decoy_1006","0.336807","0.406395","0.598726","0.790276","0.425827","0.500953","flup@@@XedbbTRRqTRUAJuEHPTUT@A@@@","c1ccc(CNc2ccc(N3CCCC3)nc2)cc1"
"decoy_1007","0.347693","0.334637","0.823704","0.866521","0.419178","0.403276","fnsA`@@\|dsKJoMjoHrZeZtEAPEAQAPu@@","O=C(CCc1ccccc1)c1ccccc1O[C@@H]1CCCCO1"
"decoy_1008","0.459419","0.478985","0.708212","0.755144","0.538523","0.531281","fdeQ@@DQ@dsLjm{beipXmUUUSUUCB@@","O=C([C@@H]1CC=CCC1)N1CCC2(CCNCC2)C1"
"decoy_1009","0.2374","0.370351","0.432525","0.641607","0.300378","0.439913","fmhB@LDUxH@cIEELdhlllhheD\TdYwf}fnfB@@B`@@H@@@","c1ccc2c(Nc3cc(Nc4nc5ccccc5s4)ncn3)cccc2c1"
"decoy_101","0.310236","0.373844","0.474666","0.590927","0.315781","0.371473","dg~LPLaK@HxHrRPqQIIK^fmUMUR@@","O=S(=O)(c1cccs1)N1CCOCC1"
"decoy_1010","0.327546","0.401659","0.524194","0.704238","0.364495","0.439914","fbmqBDHXhX@QB\dTTtVRbLrVFZ\gMMHPL@A@@@","O=C(Nc1cn[n+](-c2ccccc2)s1)c1ccccc1"
"decoy_1011","0.288669","0.346638","0.517027","0.699118","0.34465","0.419246","fnkPb@LV``@QddabRTbrRlRTkN|xMVkUUUUT@EPcb\`@","O=S(=O)(C[C@]12CC[C@H](CC1)C2)N1CCN(c2ccccc2)CC1"
"decoy_1012","0.426695","0.454733","0.741486","0.720926","0.489986","0.526564","flui@@DDhKpLbbTRRLTRVEJwhiZjZfjefabPY@","O=C(N/N=C/C1=c2ccccc2=NC1)[C@@H]1CCNN1"
"decoy_1013","0.350226","0.328379","0.803952","0.81124","0.404833","0.388705","figa@@I@rQQJIHiIQQII[daJKuhzBHbjB`hhH@@","c1ccc(C[N@]2CCOc3ccc(CC4CCCCC4)cc3C2)cc1"
"decoy_1014","0.325224","0.361928","0.53797","0.611717","0.364746","0.404383","fdyIA@BTdhP@c@QdbbQTrRbRIPLZeii`@`DEP","O=C(CSc1nncs1)N/N=C/c1ccccc1"
"decoy_1015","0.352323","0.401783","0.579155","0.685645","0.412017","0.452972","figX@@@XihtTiegUufUWhIQb}ZLHJJj`@@@`@@","c1ccc(Nc2cc(N3CCN(c4ccccn4)CC3)ncn2)cc1"
"decoy_1016","0.356943","0.280674","0.750184","0.710451","0.473306","0.393609","fjcQ@@LLAdbbRaRbbRRuALxGJRuKUP@@AHPD`@","C1=C[C@H](c2ccccc2)c2c(-c3ccccc3)n[nH]c2O1"
"decoy_1017","0.347432","0.399447","0.633032","0.630141","0.428203","0.481688","fbup`@DVr@vQQJIIKPjIJVdyZjjijjj@@","O=C(CCNC(=O)C1CCCCC1)NC1CCNCC1"
"decoy_1018","0.29566","0.279187","0.534385","0.569384","0.363697","0.374056","ffs`@@@YIEEDddeeDUfBT{rRujBXB@@@@@PY@","C(=C1\c2ccccc2CN1c1ccccc1)\c1ccccc1"
"decoy_1019","0.498034","0.435796","0.7982","0.792686","0.553598","0.495888","fbsa@@L`rQQQIQQSRIxhJv`fb{r\tEAUEUTUUDRbXiSt@@","c1cc2c3c(c1)O[C@@H]1[C@H]4CC[C@@]5(CC4)[C@@H](C2)NCC[C@]315"
"decoy_102","0.300904","0.354261","0.485737","0.623299","0.369575","0.424463","faga`@A@}GHhhhhhdeEmFdqV`vS{K^m@DPEB@AA@@@","O=c1c2ccccc2c(=O)c2c1ccc1oc3ccccc3[nH]c12"
"decoy_1020","0.341996","0.454693","0.639362","0.741087","0.433867","0.534153","eghR@@@@AHlldRTJRRbRrRTRTrQEG`Ptqup@UU@AS@@@@@DBT@","C(=N/c1ccc2ccccc2c1)\Nc1ccc(CCNCCc2cccnc2)cc1"
"decoy_1021","0.373508","0.408607","0.661675","0.678903","0.443118","0.481084","figp`@DYJANQQQQIIQKISGQBektR}FuPTEQSUUEPe@@","O=C(NC1CCC1)[C@H]1CN(C(=O)c2ccccc2)CC12CCNCC2"
"decoy_1022","0.292856","0.311519","0.502444","0.540368","0.359354","0.363042","figI@@JmzLBTrkNkwLj|TYuV}GPP@AESKLE@@@","c1ccc(COc2ccc(C(c3cn[nH]c3)c3cn[nH]c3)cc2)cc1"
"decoy_1023","0.362257","0.310047","0.642084","0.602905","0.403456","0.346688","foQHB@LDhp@QdbbRJTRQJLyYuLuP@R@@@","c1ccc(Cc2nnc3scnn23)cc1"
"decoy_1024","0.378754","0.446998","0.646463","0.742607","0.426612","0.495428","fi{qB@DXEX@QdTRTRRVaTTRbJcEkt[UAACP@@@@@@","O=C(Cc1cccc2ccccc12)NCNC(=S)Nc1ccccc1"
"decoy_1025","0.366083","0.356047","0.675551","0.722994","0.45816","0.42752","ek`TD@@DB@HlbbTRbbRRTVrNbR\rBJjZvNZjPB@IBh@@PBAb@","O=C(N/N=C/c1ccc(-c2ccccc2)o1)C(c1ccccc1)c1ccccc1"
"decoy_1026","0.128383","0.170949","0.29782","0.371228","0.197821","0.244447","fegH`@EIKLFdieUueU}e^RBd\zBBJjjjjhh@@","c1cc(OCCCN2CCNCC2)ccc1OCCCN1CCNCC1"
"decoy_1027","0.328481","0.281813","0.615678","0.511721","0.393544","0.332008","fj}aB@LR@DYHhhddhXddlR`\iKSSK@@@D@DHjH","C=C1C(=O)/C(=C/c2ccccc2)S/C1=N/c1ccccc1"
"decoy_1028","0.272974","0.338249","0.478908","0.607644","0.323341","0.395896","figX@@@XihwdiegUufUWhIQb}ZLHJJj`@@@`@@","c1ccc(N2CCN(c3cc(Nc4ccccn4)ncn3)CC2)cc1"
"decoy_1029","0.312369","0.329733","0.47886","0.586432","0.311084","0.365102","foQQB@FBt@HRf^wY\TEJsjYjjZe`R@@","c1coc(C2=NN[C@H](c3cccs3)C2)c1"
"decoy_103","0.359187","0.325324","0.708248","0.711521","0.420851","0.383788","f`iP@@@FRfYeU~dmNmxH@@@@@@@","c1cncc(-c2ccc3ccccc3n2)c1"
"decoy_1030","0.397378","0.271112","0.77979","0.622217","0.463365","0.346972","fi{``@D@\drljssorjkASt[Ta@AAD@@@HD`","O=C(/C=C/c1ccccc1OCc1ccccc1)Nc1ccccc1"
"decoy_1031","0.375205","0.38457","0.629701","0.635735","0.405802","0.422029","fn{I@@DJtxFQQQQQJMQIYI\TJW`qSUkUUUUTmKUVLQdL`@","O=C1[C@@H]([C@H]2NCCC3=c4ccccc4=N[C@H]32)CNCN1C1CC1"
"decoy_1032","0.293593","0.323394","0.523126","0.669018","0.330963","0.374751","fewQB@LMD@HRfUYm[Uywyjp\mGN``fJA`@@HHVP@","C1=C[C@H](c2ccccc2)C=C(CSc2cccc(-c3ccncc3)n2)O1"
"decoy_1033","0.279524","0.382039","0.554882","0.735308","0.373492","0.49994","fmgP`@DY@eIeUeU}[VULzZvjhHHjZ`@@@@","O=C(CCCCCCCC(=O)NCc1ccccc1)NCc1ccccc1"
"decoy_1034","0.238728","0.274847","0.462184","0.562005","0.288749","0.328163","fa{A@@@YHhdeEehXheD^JM[IV}hH@@JjihFPz^P@","C1=CC2=CCCC[C@@H]2[C@H](c2cccc(COc3ccccc3)c2)C1"
"decoy_1035","0.348946","0.385475","0.602231","0.678995","0.40727","0.473115","fdeI@@DZCDBSKLjnzjqgAbu@@@EHP@@","O=C(Nc1cnc2[nH]ncc2c1)c1ccccc1"
"decoy_1036","0.328557","0.397831","0.514667","0.658144","0.37137","0.426228","fdeiB@L\lxK@ABTnwJ{K`fcAcRsUUTmP@@","O=C(c1cscn1)N1CCC(n2ccnn2)CC1"
"decoy_1037","0.365683","0.493939","0.608698","0.752271","0.425968","0.577776","fakQb@L^`ap@cIIBhhd\ideDdJVcMzmPTAMT@D@@@","O=C(NCCc1ccccc1)c1ccc(S(=O)(=O)NC2CC2)cc1"
"decoy_1038","0.334938","0.41434","0.669811","0.724804","0.412377","0.472716","fcx`@DLTgOQ`cdTTTRRTQRbNRTREIV`yWmjijjjZjjVZaJ@@","O=C(NCCCn1cccn1)[C@H]1CN(C(=O)c2ccn[nH]2)CC12CCNCC2"
"decoy_1039","0.385014","0.464208","0.631113","0.832014","0.41592","0.493935","fhyp@@@XteLl{{KPRm^BDEEUUE@@@","c1ccc(N2CCN(C3CCCC3)CC2)nc1"
"decoy_104","0.38492","0.422688","0.653452","0.771818","0.424242","0.455875","ffs@P@@HuWHheDeDheYdmSdk^CdkUUTmUUMTsDiFRR]@h@","C=C1C[C@@H]2[C@@H]3CCC(=O)C[C@H]3CC[C@H]2[C@H]2C(=O)OCC(=O)[C@@H]12"
"decoy_1040","0.365596","0.368551","0.636546","0.670077","0.411134","0.430397","f`qH`@DDiH@lbbTRRLRPiN|uLs@A@HL`","O=C(N/N=C/c1ccccc1)c1cnon1"
"decoy_1041","0.466278","0.286361","0.817949","0.484011","0.505","0.3259","fde``@D@hdrmj{JtYIPXmT@E@A@@@","O=C1COc2ccc(Cc3ccccc3)cc2N1"
"decoy_1042","0.253315","0.302506","0.497528","0.631898","0.332639","0.405763","feo`P@@`QIVQQJJIQSYIJKIF`mNcWKQsZffXJBhjjJIjNgif@@","O=C1c2c(cc(-c3cccnc3)oc2=O)O[C@@H]2CC[C@H]3CCCC[C@H]3[C@@H]12"
"decoy_1043","0.355049","0.460093","0.608423","0.697762","0.422803","0.521518","fmwqb@LIsADPAFRREQQIISZUIQIZ}XLukT@@DCS@@@BFX","O=C(N/N=C/c1ccccc1)c1cccc(S(=O)(=O)Nc2ccccc2)c1"
"decoy_1044","0.448608","0.44053","0.680829","0.702926","0.504243","0.49489","foAQ@@DN@dsJl{buYsUUUUT@@","O=C(CC1CCNCC1)N1CCCCC1"
"decoy_1045","0.334865","0.323929","0.512321","0.602451","0.338789","0.359826","fgAP@@@PRfV]YIQUmFfhHJD`@@","c1ccc(-n2nccc2C2CC2)cc1"
"decoy_1046","0.460716","0.409476","0.790485","0.749974","0.537228","0.520604","fewI@@CVBdFRJIQJISKQKJUHVoYRT\zBH@hJa@@Haq@@","C1=NN(c2ccccc2)[C@@H](c2ccccc2OCc2ccccc2)NN1"
"decoy_1047","0.27933","0.373223","0.542511","0.684688","0.370985","0.480093","fakq`@DVbB`\bbTTRRNRfTRTeFlwkUMUUSUUM@@@","O=C(CN1CCC(NC(=O)c2ccco2)CC1)NC1CCCCC1"
"decoy_1048","0.38367","0.349342","0.814714","0.815633","0.406734","0.385192","fmoP@@@TRfYVYyeuWqVrNl~kdJB`@@@@@@ABD@","c1ccc(/N=C(\c2ccccc2)N(c2ccccc2)c2ccccc2)cc1"
"decoy_1049","0.332514","0.366636","0.587317","0.673616","0.386478","0.427274","fmoab@LPQx@QddaRbdTRbRRcrpXqRWlukUUTDu@@APXiFRJ@@","O=C1C[C@@H]2CC[C@@]1(CS(=O)(=O)N[C@H](Cc1ccccc1)c1ccccc1)C2"
"decoy_105","0.301128","0.302109","0.566088","0.613747","0.4125","0.439452","ffsH@@@XX[IEDhhXldmLePSINBVhPTPPP@@`@@","c1ccc(Nc2ccnc3c2cnn3-c2ccccc2)cc1"
"decoy_1050","0.327732","0.323166","0.475046","0.508625","0.334974","0.3529","ffsp@@@PIdbTrTTRTRtUpRtPiKVVj@@@@B@@@","c1ccc(-n2cnnc2Cc2cccc3ccccc23)cc1"
"decoy_1051","0.338956","0.407592","0.646573","0.674715","0.431574","0.498661","ff}H`@DXdD@lbbRRbfRQTRUgEjuUMUUUUP@@","O=C(CNC(=O)NCC1CCCC1)NCCN1CCCCC1"
"decoy_1052","0.347427","0.385447","0.593707","0.640664","0.462084","0.493968","fmwQb@LY`aH@cIIBhdeEelidhdeV|FZujB@@BZ`@@@@","O=C(NCc1ccccc1)c1ccc(CNS(=O)(=O)c2ccccc2)cc1"
"decoy_1053","0.271981","0.305277","0.435633","0.550089","0.309215","0.348864","fdu`A@L@BMAFRJJZIIIEKEEVtXLZYfjZjjdJUd@","c1cc(-c2nc3c(s2)C[C@H]2CCCC[C@@H]2C3)cs1"
"decoy_1054","0.443645","0.37334","0.779311","0.763777","0.532902","0.455101","ffc``@F@\eL~lkjrnJFlVmUU@AT@DDHH@","c1ccc(COc2ccc(CNC[C@H]3CCCO3)cc2)cc1"
"decoy_1055","0.280076","0.321708","0.420994","0.505122","0.307349","0.357575","fleQB@IZD@HrQQIJHyJIKbhihHFI`@@DMP","O=C(CSc1ccccc1)N/N=C/c1ccccc1"
"decoy_1056","0.207174","0.301523","0.38397","0.566134","0.262966","0.365549","echRHH@LBJGC@@cIEEDmHhdemEkDdQPIXEeDUETmmSMUSMSU@AUQay@eEHHh","[H]/N=C1C(=C/c2ccccc2)\C(=O)N=C2SC([C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)=NN2\1"
"decoy_1057","0.365308","0.38737","0.598225","0.676882","0.430399","0.462805","fewPc@LY``@QxHRDYIHUEDdeh]DddmNlDmQsVh@@BJZ@@@@@","O=S(=O)(Nc1cccc(Sc2nc3ccccc3s2)c1)c1ccccc1"
"decoy_1058","0.351049","0.331683","0.854069","0.881049","0.423425","0.421174","few``@D@]dTTTRRTTVbRtStGKRuGMj`h@d@h@A@@@","O=C(c1ccccc1)N(Cc1ccco1)Cc1cccc2ccccc12"
"decoy_1059","0.470771","0.373665","0.719784","0.60961","0.522191","0.433012","fa{p@@@XReLkwLjm{ty{LRmzDDT@@@@@AAb@@","c1ccc([C@H](Nc2ccccn2)c2ccc3cccnc3c2)cc1"
"decoy_106","0.301058","0.325864","0.473991","0.565973","0.319421","0.35383","fhy@`@@XRfU{egipsoAjjjjjjRPSHJJ`@","C1=CC[C@@H]2[C@@H](C1)CCC[C@H]2O[C@@H]1CCCCO1"
"decoy_1060","0.352293","0.417144","0.5551","0.637321","0.399609","0.451699","fnkhB@LLt{p@aJWVUue[WAEZbfkZVjjh@@B`@@","c1ccc2nc(CN3CCN(Cc4cscn4)CC3)ncc2c1"
"decoy_1061","0.263873","0.331989","0.486136","0.647006","0.305105","0.385356","ekhR@@@@NIKLdRTLTTRbbfRRRvHhl\jVzvfN@BjjP@@@@B@`X`@","c1ccc(C(c2ccccc2)[C@@H](c2cccnc2)n2nnc3ccccc32)cc1"
"decoy_1062","0.417368","0.297428","0.748477","0.577935","0.505892","0.363563","fjm``@K@DeLjojkJ|edmAAEUP@@@@","c1ccc(CNCCCOCCOc2ccccc2)cc1"
"decoy_1063","0.226308","0.273497","0.475626","0.584076","0.297227","0.345164","figQ@@DJAdTTRRVdRbRbjpeASFoQmUUUUUA@UBISR@@","O=C(CC[C@]12CCCC[C@@H]1CCC2)N1CCN(c2ccccc2)CC1"
"decoy_1064","0.353946","0.317184","0.717112","0.754452","0.455496","0.449603","fi{``@D@bdrljsojrjk^Ct[Ta@@AT@@@HD`","O=C(/C=C/c1ccc(OCc2ccccc2)cc1)Nc1ccccc1"
"decoy_1065","0.292735","0.32134","0.584542","0.631768","0.374394","0.410056","ekhRH@@DBJA`LbbTRTRTRbRRbqQDTRjJfZFvNZjVjBYAjIZFppSDTTCD@","O=C(N/N=C/C1=c2ccccc2=NC1)[C@@H]1N=C2C=CC=C[C@@H]2[C@@H]1c1ccccc1"
"decoy_1066","0.381611","0.43435","0.59274","0.713283","0.439822","0.525826","foAPa@LB``@PpHrRPjJIIEVkNVfZjU`PI@","O=S(=O)(/N=c1\cccc[nH]1)c1cccs1"
"decoy_1067","0.411456","0.403077","0.684133","0.721062","0.494003","0.4737","ffcP@@@\RiUyU_YTeCNKVjjBBF@BBAEAt@","C(=C/c1ccccc1)\CN[C@H]1CCN(Cc2ccccc2)C1"
"decoy_1068","0.449474","0.428792","0.805113","0.818268","0.452469","0.440504","fhy``@M@idbbTTqtRUNBUxMADQUUD@@","c1cc2c(c(CN3CCCCC3)c1)OCOC2"
"decoy_1069","0.379328","0.42643","0.585995","0.734613","0.400386","0.48017","fhiQa@LVyKP@`HQdbbQfRfbQJ^CTluMKT@@","O=C(COC(=O)c1cscn1)Nc1cccs1"
"decoy_107","0.36605","0.301243","0.595646","0.588143","0.462896","0.395473","fkPP@DDAPUTfUV[U[U_eWAJwYvji````b@@@@@","O=C(CCCCOc1ccccc1)NNC(=O)COc1ccc2ccccc2c1"
"decoy_1070","0.397885","0.365034","0.625244","0.641918","0.43181","0.41355","fa{H@@@XRUJYWnYU[wisvXe[tHHh@@@@@BCD@","c1ccc(N[C@@H](c2ccncc2)c2ccc3cccnc3c2)nc1"
"decoy_1071","0.383326","0.419943","0.691732","0.708613","0.471014","0.491095","fmoq`@DYJAO\bbbbRRbVRfNTREKWhefmj`hJbfjjhiDhu@@","O=C(NC[C@H]1CCCO1)[C@H]1CN(C(=O)c2ccccc2)CC12CCNCC2"
"decoy_1072","0.399233","0.363643","0.718166","0.726083","0.419455","0.398469","foQ``@D@\drtjjdiiqkMUPJDP@@","O=C1Nc2ccccc2C12C=COC=C2"
"decoy_1073","0.387821","0.422559","0.598561","0.650341","0.404958","0.417254","fdepB@LBT@HrQQIZEQIIDipPXtBAUUUD@@","c1cc2cnc(CN3CCCCCCC3)nc2s1"
"decoy_1074","0.355061","0.405575","0.666966","0.825189","0.470916","0.54259","figQB@LVD@HRfUYm[ug_fcVSWhzBBhhH@@BAEDZ@@","c1ccc(-c2cccc(SC[C@H]3CN[C@@H](c4ccccc4)O3)n2)cc1"
"decoy_1075","0.462741","0.433193","0.834698","0.878536","0.498575","0.514451","fnkP`@LL@[IEDeJhhdmhdjBYqpZmjVjBBH@IB@d@","C1=C[C@H](c2ccccc2OCc2ccccc2)c2cn[nH]c2O1"
"decoy_1076","0.318252","0.412933","0.544433","0.641127","0.372964","0.458046","fj}I`@DDTxDcYEDhdiULhdeS`iYJuMUSUUUTFH@","O=C(CN1CCCCCC1)N[C@H]1OCC2=C1C(=O)NNC2"
"decoy_1077","0.400178","0.207512","0.672709","0.432868","0.483326","0.288775","fcH@@@XhiJYWeUueV]z\Lzhu{BB@`b``@@@@@@","c1ccc(CNc2cc(Nc3ccc(Cc4ccccc4)cc3)ncn2)cc1"
"decoy_1078","0.250542","0.346182","0.479217","0.62412","0.318483","0.409147","fmop`@DYJANQQQQIIQKISGQIBektRsVuPTEQSUUTUBT@@","O=C(NC1CCCCC1)[C@H]1CN(C(=O)c2ccccc2)CC12CCNCC2"
"decoy_1079","0.395347","0.345888","0.624099","0.562222","0.422338","0.365671","fhiQB@IJD@HrQQIJHzIKboAhHFH@@@@","O=C(CSc1ccncc1)Nc1ccccc1"
"decoy_108","0.290342","0.281543","0.528454","0.584723","0.315024","0.336537","f`i@`@@VRYfYU]`eNMyh@`AB@@@","O=C1c2ccccc2C(=O)c2ccccc21"
"decoy_1080","0.370329","0.389272","0.784219","0.839782","0.436205","0.432127","fnka@@G@rQQRJIKDiJIKdeVLzkZBhbbj@BH@@","c1ccc(CCN2CCC3(CCc4ccccc4O3)CC2)cc1"
"decoy_1081","0.367943","0.445654","0.640878","0.761575","0.441264","0.516169","dg~`@@`j[IDhTeDeaG\mS@A@Pt@","C(=N/Nc1nnc[nH]1)\c1ccccc1"
"decoy_1082","0.378655","0.310336","0.75413","0.743307","0.470442","0.423707","fhia@@D@RYYU^uekpVhHH@@@@@","O=C(NCCc1ccccc1)c1ccccc1"
"decoy_1083","0.450212","0.524388","0.652352","0.845602","0.453758","0.519085","f`ip@@@XTeLjornJ\d{sTsMUUP@@","c1ccn2c(CN3CCCCC3)cnc2c1"
"decoy_1084","0.367457","0.34074","0.54258","0.606592","0.378092","0.378152","foQQ@@FR@eLLkxhkUgUUTBAQBB@@","c1cnc2c(c1)ccn2C[C@H]1CCCO1"
"decoy_1085","0.401919","0.447426","0.641215","0.686872","0.470499","0.508212","fegpa@LNsA@@aHQddaTTRRTvLrbRuzpQsVh@@HIh@@@@@","O=S(=O)(Nc1ccccc1)c1cccc(NC(=S)Nc2ccccc2)c1"
"decoy_1086","0.295168","0.28412","0.43745","0.421733","0.336514","0.316963","fa{IB@LDYtH@aJYUmef]YrpTuJvfiZiBTHZ`@@","N=c1ccc2c(CSc3n[nH]c(-c4ccccc4)n3)ccoc-2c1"
"decoy_1087","0.327991","0.376525","0.604876","0.75648","0.404413","0.446327","fj}Q@@DAAdTTTRRTqrbTcZ]dkUAPTUUQPD`@","O=C(c1ccccc1)N1CCC[C@H](CCN2CCCC2)C1"
"decoy_1088","0.259922","0.337265","0.48702","0.657029","0.317424","0.417416","ffcp`@DX\@RSKJsjJty[qZmMSUSUUUPyHV`","O=C1N=C[C@H](/C=N/C2CCCCC2)C(=O)N1C1CCCCC1"
"decoy_1089","0.400294","0.363653","0.598973","0.627343","0.421973","0.398398","fhiqB@LDdH@QdbbRTQtRWE^CPPLP@@@@","O=C(CSc1ncccn1)Nc1ccccc1"
"decoy_109","0.303958","0.320307","0.567307","0.620218","0.369798","0.421549","fewHB@DXIP@QdTRfRTTRRVJbRHsrXyGMiih@@@`@`HLdFP","S=C1N=N[C@@H](c2ccccc2)N1/N=C/c1ccc(-c2ccccc2)cc1"
"decoy_1090","0.266392","0.347284","0.513965","0.656719","0.312511","0.405419","fewH@@@\CWIDeLdeDdeMDdbRghuZNX@TtDDUSTE@ar@","C(=C/c1cnccc1Nc1ccc2[nH]ccc2c1)\CCN1CCCCC1"
"decoy_1091","0.393944","0.420468","0.696356","0.837859","0.428159","0.479818","fnkQB@AZ\@HrQQIJKJEQJEKbmFCFkZBBRjj@@TaZ@@","C1=C[C@H](c2ccccc2)c2c(n[nH]c2CSc2ccccc2)O1"
"decoy_1092","0.357408","0.412293","0.654633","0.745666","0.477903","0.515327","fcP`@D^AoHhddhiDeEDmkLdxhTyZo[UTEPUTUUQUcdTmH@","O=C(CC[C@]12CCCC[C@@H]1CC[C@H]2NC1CCOCC1)NCc1ccccc1"
"decoy_1093","0.428655","0.542056","0.688727","0.78373","0.485373","0.589971","flupb@LJSA@@cIIBhhhcEeaRMzJUjBhJJh`@@","O=S(=O)(NC1CC1)c1ccccc1N1CCNCC1"
"decoy_1094","0.388862","0.329172","0.680225","0.608202","0.462877","0.400359","fi{P`@JRAEJUuUYWUeRT|Ghzjjj@Bh@H@@@","c1ccc(COc2ccc(CNCCCN3CCOCC3)cc2)cc1"
"decoy_1095","0.300627","0.315021","0.584436","0.674444","0.385213","0.412488","fjcqB@BTe`@QdbbbRbRtrROARtFNRuLuT@@@H@@@","c1ccc(-n2nccc2Sc2nc3ccccc3o2)cc1"
"decoy_1096","0.397209","0.335849","0.590133","0.545143","0.406705","0.379156","fhiq@@DBdAIeeU{VVoAZ```@@@@","O=C(NCCc1ccccc1)c1cncnc1"
